Plotnummer,Quadrant,Rueckegasse,Esche markiert,Baumart,Hoehe,Hoehe Vorjahr,Hoehe Vorvorjahr,Anzahl Triebe,ETS abgestorben frisch,ETS abgestorben alt,ETS lebend,Verbiss lebend,Verbiss tot,Sonstige Gruende tot,Bemerkungen,Rand,Zaun
,,,,BAh,85,,,,,,,,,,,FALSE,FALSE
,,,,BAh,100,,,,,,,,,,,FALSE,FALSE
,,,,BAh,332,302,270,,,,,,,,,FALSE,FALSE
,,,,BAh,96,,,,,,,,,,,FALSE,FALSE
,,,,BAh,139,113,101,,,,,,,,,FALSE,FALSE
,nw,,,BAh,95,,,,,,,,,,,FALSE,FALSE
,,,,BAh,61,,,,,,,,,,,FALSE,FALSE
,,,,BAh,154,126,111,,,,,,,,,FALSE,FALSE
,,,,BAh,99,82,73,,,,,,,,,FALSE,FALSE
,,,,BAh,156,118,96,,,,,,,,,FALSE,FALSE
,,,,BAh,326,310,292,,,,,,,,,FALSE,FALSE
,,,,Pfaffenhütchen,153,104,25,,,,,,,,,FALSE,FALSE
,,,,BAh,52,,,,,,,,,,,FALSE,FALSE
,,,,BAh,163,147,133,,,,,,,,,FALSE,FALSE
,,,,BAh,102,,,,,,,,,,,FALSE,FALSE
,,,,BAh,77,,,,,,,,,,,FALSE,FALSE
,,,,BAh,44,,,,,,,,,,,FALSE,FALSE
,no,,,Pfaffenhütchen,330,298,251,,,,,,,,,FALSE,FALSE
,,,,BAh,126,,,,,,,,,,,FALSE,FALSE
,,,,BAh,99,85,,,,,,,,,,FALSE,FALSE
,,,,BAh,113,,,,,,,,,,,FALSE,FALSE
,,,,BAh,97,,,,,,,,,,,FALSE,FALSE
,,,,BAh,96,,,,,,,,,,,FALSE,FALSE
,,,,BAh,105,,,,,,,,,,,FALSE,FALSE
,so,,,BAh,481,406,340,,,,,,,,,FALSE,FALSE
,,,,BAh,224,220,126,,,,,,,,,FALSE,FALSE
,,,,BAh,145,111,89,,,,,,,,,FALSE,FALSE
48,so,,,BAh,89,77,,,,,,,,,Baum 141 steht im Plot,FALSE,FALSE
,no,,,Hbu,54,,,,,,,,,,,FALSE,FALSE
57,sw,,,"alnus, Frangula",453,272,194,,,,,,,,,FALSE,FALSE
,,,,BAh,241,207,160,,,,,,,,,FALSE,FALSE
,no,,,BAh,80,68,52,,,,,,,,,FALSE,FALSE
,nw,,,"alnus, Frangula",1610,1157,944,,,,,,,,,FALSE,FALSE
,,,,"alnus, Frangula",2490,2205,2160,,,,,,,,,FALSE,FALSE
,,,,"alnus, Frangula",3557,3408,3345,,,,,,,,,FALSE,FALSE
61,no,,,BAh,140,118,78,,,,,,,,,FALSE,FALSE
,,,,Esche,102,93,65,1,,,,t1,,,,FALSE,FALSE
,,,,BAh,56,35,,,,,,,,,,FALSE,FALSE
,sw,,,BAh,74,57,,,,,,,,,,FALSE,FALSE
,,,,BAh,150,140,109,,,,,,,,,FALSE,FALSE
1,nw,,,Esche,127,122,112,1,,,,,,T1,44605,FALSE,FALSE
,so,,,"alnus, Frangula",1428,1360,1324,,,,,,,,womöglich alle drei ein Stock,FALSE,FALSE
,,,,"alnus, Frangula",1294,1191,1172,,,,,,,,womöglich alle drei ein Stock,FALSE,FALSE
,,,,"alnus, Frangula",5936,5569,5057,,,,,,,,womöglich alle drei ein Stock,FALSE,FALSE
4,so,,,BAh,89,80,74,,,,,,,,,FALSE,FALSE
,,,,BAh,100,91,,,,,,,,,,FALSE,FALSE
,,,,BAh,148,137,122,,,,,,,,,FALSE,FALSE
,,,,BAh,114,100,85,,,,,,,,,FALSE,FALSE
,,,,BAh,71,,,,,,,,,,,FALSE,FALSE
,,,,BAh,74,,,,,,,,,,,FALSE,FALSE
,,,,BAh,78,,,,,,,,,,,FALSE,FALSE
,,,,BAh,77,,,,,,,,,,,FALSE,FALSE
,,,,BAh,67,59,45,,,,,,,,,FALSE,FALSE
,,,,BAh,49,,,,,,,,,,,FALSE,FALSE
,,,,BAh,115,103,89,,,,,,,,,FALSE,FALSE
,,,,BAh,78,66,45,,,,,,,,,FALSE,FALSE
