"","Plotnummer","Rueckegasse","Esche.markiert","Baumart_kurz","Hoehe","Anzahl.Triebe","Einjaehriger.Saemling","ETS.abgestorben.frisch","ETS.abgestorben.alt","ETS.lebend","Verbiss.lebend","Verbiss.tot","Sonstige.Gruende.tot","Blattflecken","Bemerkungen","Zaun","Ausgeschlossen.Rand.Zaun","Flaeche","Jahr","ETS.abgestorben.frisch.terminal","ETS.abgestorben.alt.terminal","ETS.lebend.terminal","Verbiss.lebend.terminal","Verbiss.tot.terminal","Sonstige.Gruende.tot.terminal"
"874",41,FALSE,"NW","GEs",11,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"875",NA,FALSE,"MITTE","GEs",7,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"876",42,FALSE,"NO","GEs",8,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"877",NA,FALSE,"SO","GEs",13,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"878",43,FALSE,"NW","GEs",41,4,FALSE,NA,NA,NA,NA,1,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"879",44,FALSE,"NO","GEs",24,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"880",45,FALSE,"SW","GEs",5,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"881",NA,FALSE,"NW","GEs",36,2,FALSE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"882",NA,FALSE,"NO","GEs",31,6,FALSE,NA,NA,NA,NA,2,1,NA,"Galle/ Krebs",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"883",46,FALSE,"NW","GEs",6,1,TRUE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"884",NA,FALSE,"NO","GEs",5,1,TRUE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"885",47,FALSE,"NW","GEs",7,1,TRUE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"886",NA,FALSE,"NO","GEs",4,1,TRUE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"887",NA,FALSE,"SO","GEs",36,7,FALSE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"888",NA,FALSE,"SW","GEs",17,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"889",48,FALSE,"NW","GEs",6,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"890",NA,FALSE,"NO","GEs",12,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"891",NA,FALSE,"SO","GEs",10,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"892",49,FALSE,"NO","GEs",28,9,FALSE,NA,NA,NA,NA,1,3,NA,"Krebs/Galle",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"893",NA,FALSE,"SO","GEs",28,6,FALSE,NA,NA,NA,1,1,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"894",NA,FALSE,"SW","GEs",6,1,TRUE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"895",NA,FALSE,"NW","GEs",11,5,FALSE,NA,NA,NA,NA,2,1,2,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"896",50,FALSE,"NO","GEs",23,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"897",NA,FALSE,"SO","GEs",23,3,FALSE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"898",NA,FALSE,"SW","GEs",47,14,FALSE,NA,NA,NA,NA,5,1,1,"Krebs",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"899",NA,FALSE,"NW","GEs",10,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"900",51,FALSE,"MITTE","GEs",19,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"901",NA,FALSE,"NW","GEs",19,2,FALSE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"902",NA,FALSE,"SW","GEs",19,3,FALSE,NA,NA,NA,NA,NA,1,NA,"Krebs",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"903",52,FALSE,"NO","GEs",8,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"904",NA,FALSE,"SO","GEs",6,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"905",NA,FALSE,"SW","GEs",8,1,TRUE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"906",NA,FALSE,"NW","GEs",6,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"907",53,FALSE,"NO","GEs",9,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"908",NA,FALSE,"NW","GEs",13,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"909",NA,FALSE,"SW","GEs",27,2,FALSE,NA,NA,NA,NA,NA,1,NA,"Krebs die Blätter auch",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"910",NA,FALSE,"SO","GEs",24,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"911",54,FALSE,"NO","GEs",6,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"912",NA,FALSE,"SW","GEs",20,2,FALSE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"913",55,FALSE,"SW","GEs",20,3,FALSE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"914",NA,FALSE,"NW","GEs",24,3,FALSE,NA,NA,NA,NA,1,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"915",NA,FALSE,"SO","GEs",15,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"916",NA,FALSE,"NO","GEs",6,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"917",56,TRUE,"NO","GEs",7,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"918",NA,TRUE,"MITTE","GEs",23,2,FALSE,NA,NA,NA,NA,1,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"919",NA,TRUE,"SW","GEs",7,1,TRUE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"920",NA,TRUE,"NW","GEs",7,1,TRUE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"921",57,FALSE,"SW","GEs",4,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"922",NA,FALSE,"NO","GEs",6,1,TRUE,NA,NA,NA,NA,NA,NA,3,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"923",58,FALSE,"NW","GEs",3,1,TRUE,NA,NA,NA,NA,NA,NA,2,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"924",NA,FALSE,"MITTE","GEs",9,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"925",NA,FALSE,"SW","GEs",6,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"926",59,FALSE,"NO","GEs",12,4,FALSE,NA,NA,NA,NA,1,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"927",NA,FALSE,"NW","GEs",1,1,TRUE,NA,NA,NA,NA,NA,NA,1,"kein  Fehler",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"928",60,FALSE,"SW","GEs",45,2,FALSE,NA,NA,NA,NA,1,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"929",NA,FALSE,"NW","GEs",48,8,FALSE,NA,NA,NA,NA,2,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"930",NA,FALSE,"NO","GEs",26,5,FALSE,NA,2,1,NA,NA,1,1,"Krebs",FALSE,FALSE,"lau",2021,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"931",NA,FALSE,"MITTE","GEs",10,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"932",62,FALSE,"SW","GEs",30,2,FALSE,NA,NA,NA,1,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"933",NA,FALSE,"NW","GEs",10,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"934",NA,FALSE,"SO","GEs",27,4,FALSE,NA,NA,NA,NA,1,1,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"935",NA,FALSE,"NO","GEs",20,3,FALSE,NA,1,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"936",63,FALSE,"MITTE","GEs",4,1,TRUE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"937",NA,FALSE,"NO","GEs",7,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"938",NA,FALSE,"SO","GEs",4,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"939",NA,FALSE,"SW","GEs",5,1,TRUE,NA,NA,NA,NA,NA,NA,2,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"940",64,FALSE,"NW","GEs",34,9,FALSE,NA,NA,NA,1,1,NA,2,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"941",NA,FALSE,"MITTE","GEs",24,7,FALSE,NA,NA,NA,1,2,2,3,"Krebs",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"942",NA,FALSE,"SO","GEs",5,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"943",66,FALSE,"SW","GEs",17,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"944",67,FALSE,"NO","GEs",20,2,FALSE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"945",NA,FALSE,"NW","GEs",12,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"946",68,FALSE,"NW","GEs",23,2,FALSE,NA,NA,NA,NA,NA,NA,2,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"947",NA,FALSE,"SO","GEs",24,3,FALSE,NA,NA,NA,NA,NA,1,1,"Krebs",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"948",69,FALSE,"SW","GEs",46,10,FALSE,NA,1,NA,NA,3,NA,2,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"949",NA,FALSE,"NW","GEs",38,9,FALSE,NA,NA,NA,2,1,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"950",NA,FALSE,"NO","GEs",32,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"951",NA,FALSE,"SO","GEs",36,4,FALSE,NA,1,NA,NA,1,NA,2,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"952",70,FALSE,"NW","GEs",13,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"953",NA,FALSE,"NO","GEs",34,3,FALSE,NA,NA,NA,NA,1,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"954",NA,FALSE,"SO","GEs",13,2,FALSE,NA,1,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"955",NA,FALSE,"SW","GEs",16,3,FALSE,NA,1,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"956",71,FALSE,"SW","GEs",10,2,FALSE,NA,NA,NA,NA,1,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"957",NA,FALSE,"NW","GEs",15,6,FALSE,NA,NA,NA,1,2,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"958",NA,FALSE,"NO","GEs",11,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"959",NA,FALSE,"SO","GEs",10,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"960",72,FALSE,"NO","GEs",6,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"961",NA,FALSE,"SO","GEs",5,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"962",NA,FALSE,"SW","GEs",7,1,TRUE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"963",NA,FALSE,"NW","GEs",6,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"964",73,FALSE,"SO","GEs",8,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"965",NA,FALSE,"SW","GEs",5,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"966",74,FALSE,"SO","GEs",36,8,FALSE,NA,NA,NA,NA,2,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"967",NA,FALSE,"SW","GEs",37,6,FALSE,NA,NA,NA,1,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"968",NA,FALSE,"NW","GEs",7,1,TRUE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"969",NA,FALSE,"NO","GEs",6,1,TRUE,NA,NA,NA,NA,NA,NA,2,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"970",75,FALSE,"NO","GEs",5,1,TRUE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"971",NA,FALSE,"MITTE","GEs",6,1,TRUE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"972",NA,FALSE,"SO","GEs",14,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"973",76,FALSE,"SO","GEs",6,1,TRUE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"974",NA,FALSE,"SW","GEs",22,1,FALSE,NA,NA,NA,NA,NA,1,2,"krebs",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"975",NA,FALSE,"NW","GEs",7,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"976",77,FALSE,"NO","GEs",15,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"977",NA,FALSE,"SO","GEs",4,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"978",NA,FALSE,"SW","GEs",4,1,TRUE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"979",NA,FALSE,"NW","GEs",8,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"980",78,FALSE,"NO","GEs",7,1,TRUE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"981",NA,FALSE,"SO","GEs",6,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"982",NA,FALSE,"SW","GEs",6,1,TRUE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"983",NA,FALSE,"NW","GEs",5,1,TRUE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"984",79,FALSE,"NW","GEs",4,1,TRUE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"985",NA,FALSE,"NO","GEs",10,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"986",80,FALSE,"MITTE","GEs",7,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"987",NA,FALSE,"SW","GEs",5,1,TRUE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"988",81,FALSE,"NO","GEs",10,1,TRUE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"989",82,FALSE,"NW","GEs",6,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"990",NA,FALSE,"NO","GEs",10,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"991",NA,FALSE,"SW","GEs",8,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"992",NA,FALSE,"SO","GEs",11,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"993",83,FALSE,"SO","GEs",4,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"994",NA,FALSE,"SW","GEs",10,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"995",NA,FALSE,"NW","GEs",10,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"996",84,FALSE,"NW","GEs",24,4,FALSE,NA,NA,NA,NA,4,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"997",NA,FALSE,"SW","GEs",30,15,FALSE,NA,NA,NA,NA,6,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"998",NA,FALSE,"SO","GEs",35,11,FALSE,NA,1,NA,NA,3,2,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"999",85,FALSE,"MITTE","GEs",27,2,FALSE,NA,NA,NA,NA,1,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1000",NA,FALSE,"NW","GEs",3,1,TRUE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1001",NA,FALSE,"NO","GEs",32,4,FALSE,NA,NA,NA,NA,NA,2,1,"krebs",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1002",86,FALSE,"NW","GEs",4,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1003",NA,FALSE,"NO","GEs",5,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1004",87,FALSE,"NW","GEs",7,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1005",NA,FALSE,"SW","GEs",6,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1006",88,FALSE,"SW","GEs",4,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1007",NA,FALSE,"NO","GEs",6,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1008",NA,FALSE,"SO","GEs",7,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1009",89,FALSE,"SW","GEs",22,4,FALSE,NA,NA,NA,NA,NA,3,2,"Krebs",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1010",NA,FALSE,"MITTE","GEs",29,6,FALSE,NA,NA,NA,1,1,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1011",NA,FALSE,"SO","GEs",7,1,TRUE,NA,NA,NA,NA,NA,NA,0,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1012",90,FALSE,"SW","GEs",29,12,FALSE,NA,NA,NA,3,2,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1013",NA,FALSE,"MITTE","GEs",21,3,FALSE,NA,NA,NA,NA,1,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1014",NA,FALSE,"NW","GEs",31,3,FALSE,NA,NA,NA,NA,NA,NA,1,"",FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
