"","Bemerkungen","Plotnummer","Rueckegasse","Esche.markiert","Gefunden","Baumart_kurz","Hoehe","Anzahl.Triebe","Einjaehriger.Saemling","ETS.abgestorben.frisch","ETS.abgestorben.alt","ETS.lebend","Verbiss.lebend","Verbiss.tot","Sonstige.Gruende.tot","Gruene.Hoehe","Aceria.fraxinivora","Nicht.gerade","Flaeche","Jahr","ETS.abgestorben.frisch.terminal","ETS.abgestorben.alt.terminal","ETS.lebend.terminal","Verbiss.lebend.terminal","Verbiss.tot.terminal","Sonstige.Gruende.tot.terminal","Aceria.fraxinivora.terminal","Tot_22","mehr.ressourcen","nochmal.checken","ETS","Triebe.lebend"
"10717","",219,FALSE,"SW",TRUE,"GEs",14,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10718","",219,FALSE,NA,NA,"GEs",22,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10719","",219,FALSE,NA,NA,"GEs",27,3,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"10720","",219,FALSE,NA,NA,"GEs",24,3,FALSE,0,0,0,0,1,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"10721","",219,FALSE,NA,NA,"BAh",8,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"10722","",219,FALSE,NA,NA,"BAh",6,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"10723","",219,FALSE,NA,NA,"GEs",51,3,FALSE,0,1,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2
"10724","",219,FALSE,NA,NA,"GEs",45,2,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"10725","",219,FALSE,NA,NA,"BAh",36,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"10726","",219,FALSE,NA,NA,"HBu",31,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"10727","",219,FALSE,NA,NA,"BAh",26,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"10728","",219,FALSE,NA,NA,"BAh",26,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"10729","komplet Tot",219,FALSE,"NW",TRUE,"GEs",5,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0
"10730","",219,FALSE,NA,NA,"GEs",30,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10731","",219,FALSE,NA,NA,"GEs",22,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10732","",219,FALSE,NA,NA,"BAh",10,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"10733","",219,FALSE,NA,NA,"GEs",10,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10734","",219,FALSE,NA,NA,"BAh",17,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"10735","",219,FALSE,NA,NA,"BAh",9,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"10736","",219,FALSE,NA,NA,"GEs",15,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10737","",219,FALSE,NA,NA,"BAh",10,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"10738","",219,FALSE,NA,NA,"GEs",11,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10739","",219,FALSE,NA,NA,"GEs",18,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10740","",219,FALSE,NA,NA,"GEs",25,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10741","",219,FALSE,NA,NA,"GEs",21,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10742","",219,FALSE,NA,NA,"BAh",6,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"10743","",219,FALSE,NA,NA,"GEs",12,3,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"10744","Baum 95 10cm westlich von Westkante",220,FALSE,"SO",TRUE,"GEs",11,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10745","",220,FALSE,NA,NA,"GEs",25,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10746","",220,FALSE,NA,NA,"BAh",15,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"10747","",220,FALSE,NA,NA,"GEs",27,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10748","",220,FALSE,NA,NA,"BAh",14,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"10749","",220,FALSE,NA,NA,"GEs",16,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10750","",220,FALSE,NA,NA,"GEs",40,3,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"10751","",220,FALSE,NA,NA,"GEs",15,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10752","",220,FALSE,NA,NA,"GEs",21,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10753","",220,FALSE,NA,NA,"BAh",16,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"10754","",220,FALSE,NA,NA,"GEs",15,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10755","",220,FALSE,NA,NA,"BAh",17,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"10756","",220,FALSE,NA,NA,"GEs",27,3,FALSE,0,0,0,0,0,1,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"10757","",220,FALSE,NA,NA,"GEs",30,2,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"10758","",220,FALSE,NA,NA,"GEs",24,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10759","",220,FALSE,NA,NA,"GEs",20,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10760","",220,FALSE,NA,NA,"BAh",22,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"10761","",220,FALSE,NA,NA,"BAh",14,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"10762","",220,FALSE,NA,NA,"BAh",14,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"10763","",220,FALSE,NA,NA,"GEs",9,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10764","",220,FALSE,NA,NA,"GEs",31,3,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"10765","",220,FALSE,NA,NA,"GEs",17,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10766","",220,FALSE,NA,NA,"HBu",26,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"10767","",220,FALSE,NA,NA,"GEs",39,4,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
"10768","",220,FALSE,NA,NA,"GEs",21,2,FALSE,0,0,0,0,1,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10769","",220,FALSE,NA,NA,"HBu",37,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"10770","",220,FALSE,"NW",TRUE,"GEs",30,2,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"10771","",220,FALSE,NA,NA,"GEs",32,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10772","",220,FALSE,NA,NA,"GEs",29,2,FALSE,0,1,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"10773","",220,FALSE,NA,NA,"GEs",22,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10774","",220,FALSE,NA,NA,"GEs",21,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10775","",220,FALSE,NA,NA,"GEs",14,2,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"10776","",220,FALSE,NA,NA,"BAh",10,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"10777","",220,FALSE,NA,NA,"GEs",24,3,FALSE,0,0,0,0,0,1,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"10778","",220,FALSE,NA,NA,"BAh",8,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"10779","",220,FALSE,NA,NA,"BAh",550,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"10780","",220,FALSE,"SW",TRUE,"GEs",23,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10781","",220,FALSE,NA,NA,"GEs",35,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10782","",220,FALSE,NA,NA,"GEs",37,4,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
"10783","",220,FALSE,NA,NA,"GEs",43,2,FALSE,0,0,0,0,0,1,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10784","",220,FALSE,NA,NA,"GEs",23,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10785","",220,FALSE,NA,NA,"BAh",15,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"10786","",220,FALSE,NA,NA,"GEs",45,3,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"10787","",220,FALSE,NA,NA,"GEs",22,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10788","",220,FALSE,NA,NA,"GEs",15,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10789","",220,FALSE,NA,NA,"GEs",26,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10790","",220,FALSE,NA,NA,"GEs",23,4,FALSE,0,0,0,0,1,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"10791","",220,FALSE,NA,NA,"BAh",10,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"10792","",220,FALSE,NA,NA,"GEs",12,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10793","",220,FALSE,NA,NA,"BAh",13,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"10794","",220,FALSE,NA,NA,"GEs",15,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10795","",220,FALSE,NA,NA,"GEs",31,4,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
"10796","",220,FALSE,NA,NA,"GEs",22,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10797","",220,FALSE,NA,NA,"GEs",35,7,FALSE,0,0,0,0,1,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6
"10798","",220,FALSE,NA,NA,"GEs",23,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10799","",220,FALSE,NA,NA,"BAh",12,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"10800","",220,FALSE,NA,NA,"GEs",16,5,FALSE,0,0,0,0,0,2,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"10801","",221,FALSE,"SW",TRUE,"GEs",24,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10802","",221,FALSE,"NW",TRUE,"GEs",19,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10803","",221,FALSE,NA,NA,"HBu",22,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"10804","",221,FALSE,NA,NA,"GEs",15,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10805","",221,FALSE,NA,NA,"GEs",17,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10806","",221,FALSE,"NO",TRUE,"GEs",23,2,FALSE,1,0,0,0,0,0,15,0,FALSE,"lau",2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"10807","",221,FALSE,NA,NA,"GEs",25,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10808","",221,FALSE,NA,NA,"GEs",26,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10809","",221,FALSE,"SO",TRUE,"GEs",17,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10810","",221,FALSE,NA,NA,"GEs",9,1,FALSE,0,0,0,1,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10811","",221,FALSE,NA,NA,"BAh",10,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"10812","",221,FALSE,NA,NA,"GEs",10,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10813","",222,FALSE,"NO",TRUE,"GEs",38,2,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"10814","",222,FALSE,NA,NA,"BAh",16,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"10815","",222,FALSE,NA,NA,"GEs",37,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10816","",222,FALSE,NA,NA,"GEs",29,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10817","",222,FALSE,NA,NA,"GEs",20,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10818","",222,FALSE,NA,NA,"GEs",27,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10819","",222,FALSE,NA,NA,"GEs",31,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10820","",222,FALSE,NA,NA,"GEs",21,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10821","",222,FALSE,NA,NA,"GEs",25,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10822","",222,FALSE,NA,NA,"BAh",18,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"10823","",222,FALSE,NA,NA,"GEs",21,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10824","",222,FALSE,NA,NA,"GEs",30,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10825","",222,FALSE,"SO",TRUE,"GEs",25,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10826","",222,FALSE,NA,NA,"GEs",27,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10827","",222,FALSE,NA,NA,"GEs",22,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10828","",222,FALSE,NA,NA,"GEs",26,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"10829","",222,FALSE,NA,NA,"GEs",28,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"lau",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
