"","Plotnummer","n_trees_2021","n_species_2021","n_ash_2021","n_bah_2021","height_mean_2021","height_median_2021","height_max_2021","height_min_2021","n_ets_new_2021","n_ets_old_2021","n_ets_total_2021","Verbiss_2021","comment_2021","Zaun_2021","Ausschluss_2021","Rueckegasse_2021","n_trees_2022","n_species_2022","n_ash_2022","n_bah_2022","location","height_mean_2022","height_median_2022","height_max_2022","height_min_2022","n_ets_new_2022","n_ets_old_2022","n_ets_total_2022","Verbiss_2022","comment_2022","Rueckegasse_2022","x","y","TSF","DSF","ISF","ets_2021_ratio","ets_2022_ratio","ETS_ratio","n_ash","n_bah","n_trees","Zuwachs","ZuwachsBAh","ZuwachsGEs"
"447",217,182,4,83,90,13.81,12,41,5,1,3,4,6,"",TRUE,FALSE,FALSE,133,4,62,63,"lau",16.68,13,70,4,3,1,4,3,"",FALSE,18.2827324975791,35.4490922209605,0.05,0.01,0.1,0.0481927710843374,0.0645161290322581,0.0563544500582977,72.5,76.5,157.5,1,1,2
"448",218,160,5,87,67,16.56,14,44,4,3,4,6,5,"",TRUE,FALSE,FALSE,135,5,72,57,"lau",20.06,15,82,7,6,1,7,6,"",FALSE,23.1886762470407,34.7967311015112,0.09,0.03,0.17,0.0689655172413793,0.0972222222222222,0.0830938697318008,79.5,62,147.5,5,2,6
"449",219,43,2,24,19,11.81,10,42,1,0,2,2,4,"",TRUE,FALSE,FALSE,39,3,22,16,"lau",17.79,14,51,5,0,1,1,2,"",FALSE,28.0946199965022,34.1443699820618,0.1,0.04,0.2,0.0833333333333333,0.0454545454545455,0.0643939393939394,23,17.5,41,10,5.5,9
"450",220,72,3,54,17,28.57,19,600,8,4,6,10,2,"",TRUE,FALSE,FALSE,57,3,41,14,"lau",31.56,22,550,8,0,1,1,3,"Baum 95 10cm westlich von Westkante",FALSE,33.0005637459638,33.4920088626124,0.05,0.04,0.06,0.185185185185185,0.024390243902439,0.104787714543812,47.5,15.5,64.5,1,0.5,1
"451",221,15,3,12,2,14.53,15,23,9,0,0,0,2,"",TRUE,FALSE,FALSE,12,3,10,1,"lau",18.08,18,26,9,1,0,1,1,"",FALSE,37.9065074954254,32.8396477431631,0.06,0.04,0.08,0,0.1,0.05,11,1.5,13.5,4,1,3.5
"452",222,49,2,44,5,17.86,18,32,6,0,1,1,3,"",TRUE,FALSE,FALSE,38,2,35,3,"lau",23.66,24.5,38,13,0,0,0,0,"",FALSE,42.812451244887,32.1872866237137,0.1,0.09,0.12,0.0227272727272727,0,0.0113636363636364,39.5,4,43.5,6,0.5,6
"453",223,26,2,20,6,39.12,40.5,87,7,0,5,5,15,"",TRUE,FALSE,FALSE,29,2,23,6,"lau",43.86,44,100,11,0,0,0,0,"",FALSE,47.7183949943485,31.5349255042643,0.04,0.04,0.03,0.25,0,0.125,21.5,6,27.5,7,17,4
"454",224,38,3,33,2,30.26,30.5,57,5,0,4,4,16,"Krebs und einer von uns abgebrochen",TRUE,FALSE,FALSE,31,2,30,0,"lau",40.48,40,75,13,0,4,4,8,"",FALSE,52.6243387438101,30.882564384815,0.06,0.06,0.05,0.121212121212121,0.133333333333333,0.127272727272727,31.5,1,34.5,7,NA,7
"455",225,55,3,35,8,22.47,21,52,5,1,5,6,10,"",TRUE,FALSE,FALSE,42,3,30,5,"lau",27.95,23.5,60,6,0,3,3,7,"",FALSE,57.5302824932717,30.2302032653656,0.14,0.15,0.12,0.171428571428571,0.1,0.135714285714286,32.5,6.5,48.5,5,1,2
"456",226,112,5,92,12,17.32,17,37,5,4,13,17,7,"",TRUE,FALSE,FALSE,104,4,84,14,"lau",17.73,17,39,6,4,1,5,3,"",FALSE,62.4362262427333,29.5778421459162,0.15,0.19,0.1,0.184782608695652,0.0595238095238095,0.122153209109731,88,13,108,0,1,0
"457",227,55,5,37,12,31.25,27,108,6,2,6,8,8,"",TRUE,FALSE,FALSE,50,5,36,9,"lau",50.42,45,151,9,4,0,4,2,"",FALSE,67.3421699921948,28.9254810264668,0.21,0.22,0.2,0.216216216216216,0.111111111111111,0.163663663663664,36.5,10.5,52.5,34,36,27.5
"458",230,16,4,6,2,11.06,10.5,22,2,1,0,1,1,"",TRUE,FALSE,FALSE,13,4,5,1,"lau",18.08,17,37,5,0,0,0,0,"",FALSE,68.0011206179013,33.7823653384338,0.09,0.07,0.11,0.166666666666667,0,0.0833333333333333,5.5,1.5,14.5,11,15,1.5
"459",231,0,0,0,0,NA,NA,NA,NA,0,0,0,0,"Viel Astmaterial",TRUE,FALSE,FALSE,0,0,0,0,"lau",NA,NA,NA,NA,0,0,0,0,"großer Haufen totholz auf dem plot, keine Bäume",FALSE,63.0951768684397,34.4347264578832,0.09,0.11,0.05,NA,NA,NA,0,0,0,NA,NA,NA
"460",232,24,5,13,5,15.33,13.5,30,5,1,2,3,1,"",TRUE,FALSE,FALSE,15,3,12,2,"lau",21.07,20,36,8,0,0,0,1,"",FALSE,58.1892331189781,35.0870875773325,0.05,0.06,0.03,0.230769230769231,0,0.115384615384615,12.5,3.5,19.5,3.5,-2,5.5
"461",233,5,2,3,2,189.8,17,900,6,0,0,0,1,"",TRUE,FALSE,FALSE,4,2,3,1,"lau",128.25,21,460,11,0,0,0,0,"",FALSE,53.2832893695165,35.7394486967819,0.09,0.11,0.05,0,0,0,3,1.5,4.5,-218,-440,4
"462",234,25,1,25,0,20.84,21,28,13,0,0,0,3,"",TRUE,FALSE,FALSE,16,1,16,0,"lau",23.62,24.5,32,15,0,0,0,0,"",FALSE,48.377345620055,36.3918098162313,0.05,0.06,0.04,0,0,0,20.5,0,20.5,3,NA,3
"463",235,51,3,47,2,24.12,20,195,6,1,2,2,15,"",TRUE,FALSE,FALSE,35,2,33,2,"lau",30.63,25,190,14,0,0,0,8,"",FALSE,43.4714018705934,37.0441709356806,0.08,0.08,0.08,0.0425531914893617,0,0.0212765957446809,40,2,43,3,-5,3
"464",236,92,3,89,1,20.98,20,40,7,5,3,7,23,"KREBS",TRUE,FALSE,FALSE,66,3,64,1,"lau",28,25,56,13,5,3,8,1,"",FALSE,38.5654581211318,37.69653205513,0.09,0.07,0.11,0.0786516853932584,0.125,0.101825842696629,76.5,1,79,6.5,2,7
"465",237,106,4,78,24,19.24,17,50,6,6,8,13,9,"",TRUE,FALSE,FALSE,83,4,60,19,"lau",23.53,20,107,5,3,1,4,2,"",FALSE,33.6595143716702,38.3488931745794,0.11,0.06,0.19,0.166666666666667,0.0666666666666667,0.116666666666667,69,21.5,94.5,3.5,2.5,4
"466",241,102,4,15,82,10.12,9,44,5,0,0,0,0,"",TRUE,FALSE,FALSE,89,4,15,70,"lau",11.93,10,54,5,2,0,2,1,"",FALSE,14.0357393738239,40.9583376523769,0.1,0.11,0.08,0,0.133333333333333,0.0666666666666667,15,76,95.5,1,1,9
"467",242,190,3,47,142,9.97,10,23,4,1,0,1,1,"",TRUE,FALSE,FALSE,174,3,43,129,"lau",11.09,11,26,4,1,0,1,0,"",FALSE,9.12979562436237,41.6106987718262,0.03,0.03,0.02,0.0212765957446809,0.0232558139534884,0.0222662048490846,45,135.5,182,1,1,2
"468",243,157,5,11,136,11.08,10,29,3,0,0,0,0,"",TRUE,FALSE,FALSE,171,5,8,156,"lau",11.44,11,39,4,0,0,0,0,"",FALSE,9.7887462500688,46.4675830837932,0.04,0.06,0.02,0,0,0,9.5,146,164,1,1,0.5
"469",244,163,6,29,96,13.3,12,37,4,1,1,1,3,"",TRUE,FALSE,FALSE,131,5,26,76,"lau",15.8,14,53,6,0,0,0,6,"",FALSE,14.6946899995304,45.8152219643438,0.09,0.11,0.05,0.0344827586206897,0,0.0172413793103448,27.5,86,147,2,1,0
"470",245,99,5,26,58,15.93,12,72,4,3,0,3,13,"",TRUE,FALSE,FALSE,74,4,23,39,"lau",21.38,17,102,6,3,0,3,6,"",FALSE,19.6006337489919,45.1628608448945,0.09,0.07,0.11,0.115384615384615,0.130434782608696,0.122909698996656,24.5,48.5,86.5,4,2,3
"471",247,42,2,17,25,21.4,20,45,7,0,0,0,9,"",TRUE,FALSE,FALSE,36,2,17,19,"lau",35.31,33,87,9,1,0,1,2,"",FALSE,29.4125212479151,43.8581386059957,0.17,0.17,0.18,0,0.0588235294117647,0.0294117647058824,17,22,39,23,27,16
"472",248,47,2,39,8,21.19,19,112,6,1,3,4,4,"",TRUE,FALSE,FALSE,48,2,42,6,"lau",27.77,23.5,134,10,0,0,0,1,"",FALSE,34.3184649973767,43.2057774865463,0.19,0.19,0.18,0.102564102564103,0,0.0512820512820513,40.5,7,47.5,11,3,11
"473",238,142,5,61,70,13.11,11,65,5,1,3,4,4,"",TRUE,FALSE,FALSE,108,4,47,53,"lau",18.56,16,131,6,2,0,2,3,"",FALSE,28.7535706222087,39.0012542940288,0.12,0.06,0.2,0.0655737704918033,0.0425531914893617,0.0540634809905825,54,61.5,125,5,6,3
"474",239,190,5,99,84,14.72,12,79,5,10,3,12,6,"",TRUE,FALSE,FALSE,153,4,83,64,"lau",18.61,13,109,7,5,2,7,2,"",FALSE,23.8476268727471,39.6536154134781,0.12,0.08,0.19,0.121212121212121,0.0843373493975904,0.102774735304856,91,74,171.5,2,1,0.5
"475",240,146,5,67,69,19.48,15,80,5,5,5,10,11,"",TRUE,FALSE,FALSE,127,5,62,55,"lau",25.46,17,102,8,6,2,8,7,"",FALSE,18.9416831232855,40.3059765329275,0.09,0.08,0.11,0.149253731343284,0.129032258064516,0.1391429947039,64.5,62,136.5,8,1,7
"476",228,39,2,38,1,61.54,60,108,9,10,14,20,15,"",TRUE,FALSE,FALSE,36,2,34,2,"lau",89.97,88.5,163,20,19,1,19,1,"",FALSE,72.2481137416564,28.2731199070175,0.23,0.26,0.19,0.526315789473684,0.558823529411765,0.542569659442725,36,1.5,37.5,47.5,-5,47.5
"477",229,32,3,30,1,72.88,68,167,14,10,20,22,10,"",TRUE,FALSE,FALSE,23,3,21,1,"lau",103.78,84,226,25,6,2,8,0,"vielleicht NO Ecke alte Höhe 63",FALSE,72.9070643673628,33.1300042189844,0.18,0.13,0.25,0.733333333333333,0.380952380952381,0.557142857142857,25.5,1,27.5,31,7,31
"478",246,156,5,18,128,14.33,12,50,5,1,0,1,2,"",TRUE,FALSE,FALSE,124,5,14,101,"lau",19.95,15,73,7,0,2,2,2,"",FALSE,24.5065774984535,44.5104997254451,0.15,0.14,0.17,0.0555555555555556,0.142857142857143,0.0992063492063492,16,114.5,140,7,4,11.5
"479",249,26,2,20,6,19.27,20.5,39,4,0,0,0,10,"",TRUE,FALSE,FALSE,25,2,19,6,"lau",26.96,25,61,6,0,0,0,1,"",FALSE,39.2244087468383,42.553416367097,0.16,0.17,0.14,0,0,0,19.5,6,25.5,11.5,23.5,8.5
"480",250,55,3,47,7,21.16,13,400,6,2,1,3,1,"angenagt",TRUE,FALSE,FALSE,55,3,45,9,"lau",17.55,16,50,4,3,2,5,1,"",FALSE,44.1303524962998,41.9010552476476,0.06,0.07,0.05,0.0638297872340425,0.111111111111111,0.0874704491725768,46,8,55,4,2,5
"481",251,34,2,30,4,20.71,20,46,8,2,2,3,4,"",TRUE,FALSE,FALSE,32,3,27,4,"lau",24.62,24.5,51,11,1,0,1,1,"",FALSE,49.0362962457614,41.2486941281982,0.02,0.02,0.03,0.1,0.037037037037037,0.0685185185185185,28.5,4,33,4,3.5,3
"482",252,3,3,1,0,9.33,7,16,5,0,0,0,0,"",TRUE,FALSE,FALSE,5,3,2,0,"lau",9,8,17,5,0,0,0,0,"",FALSE,53.942239995223,40.5963330087489,0.03,0.03,0.03,0,0,0,1.5,0,4,1,NA,2
"483",253,3,2,0,2,8.67,8,13,5,0,0,0,0,"",TRUE,FALSE,FALSE,2,1,0,2,"lau",11,11,14,8,0,0,0,0,"",FALSE,58.8481837446845,39.9439718892995,0.02,0.02,0.03,NA,NA,NA,0,2,2.5,1,1,NA
"484",254,7,2,3,4,17,18,30,6,0,0,0,0,"",TRUE,FALSE,FALSE,6,2,3,3,"lau",20.67,20.5,39,8,0,0,0,0,"",FALSE,63.7541274941461,39.2916107698501,0.03,0.03,0.03,0,0,0,3,3.5,6.5,2,1.5,9
"485",255,13,3,11,1,72.15,29,600,16,0,0,0,1,"",TRUE,FALSE,FALSE,14,3,12,1,"lau",42.5,39,125,8,2,0,2,1,"",FALSE,68.6600712436077,38.6392496504008,0.1,0.12,0.08,0,0.166666666666667,0.0833333333333333,11.5,1,13.5,15.5,-475,15.5
"486",256,13,2,12,1,60.54,58,111,5,1,4,4,4,"markiert?",TRUE,FALSE,FALSE,12,2,11,1,"lau",82.58,68,184,30,2,1,3,2,"stark kriechend",FALSE,73.5660149930693,37.9868885309514,0.12,0.11,0.13,0.333333333333333,0.272727272727273,0.303030303030303,11.5,1,12.5,36.5,73,28.5
"487",257,17,2,16,1,41.35,44,73,16,1,6,6,6,"",TRUE,FALSE,FALSE,16,1,16,0,"lau",46.19,46.5,85,19,2,2,4,5,"",FALSE,74.2249656187757,42.8437728429184,0.03,0.02,0.05,0.375,0.25,0.3125,16,0.5,16.5,6,NA,9
"488",258,10,1,10,0,38,38,66,15,0,0,0,2,"",TRUE,FALSE,FALSE,10,1,10,0,"lau",48.5,48,96,15,0,1,1,1,"",FALSE,69.3190218693141,43.4961339623677,0.06,0.03,0.1,0,0.1,0.05,10,0,10,16,NA,16
"489",259,14,3,8,4,16.07,15.5,35,7,0,2,2,1,"",TRUE,FALSE,FALSE,12,3,7,4,"lau",17.58,14,37,8,1,0,1,1,"",FALSE,64.4130781198526,44.1484950818171,0.04,0.03,0.05,0.25,0.142857142857143,0.196428571428571,7.5,4,13,2,0.5,2
"490",260,13,3,11,1,12.69,13,18,7,1,1,2,0,"",TRUE,FALSE,FALSE,15,3,13,1,"lau",16.2,17,25,8,1,0,1,1,"",FALSE,59.507134370391,44.8008562012665,0.08,0.05,0.12,0.181818181818182,0.0769230769230769,0.129370629370629,12,1,14,6.5,1,6.5
"491",261,10,2,9,1,12.9,10.5,28,7,0,1,1,1,"",TRUE,FALSE,TRUE,7,1,7,0,"lau",26,26,36,13,0,0,0,0,"teilweise stubben auf dem Plot",TRUE,54.6011906209294,45.4532173207158,0.1,0.07,0.14,0.111111111111111,0,0.0555555555555556,8,0.5,8.5,11,NA,11
"492",262,10,2,8,2,33.2,28,68,8,1,1,2,0,"umgefahren",TRUE,FALSE,TRUE,10,2,7,3,"lau",45,42.5,91,15,0,1,1,2,"",TRUE,49.6952468714678,46.1055784401652,0.1,0.1,0.1,0.25,0.142857142857143,0.196428571428571,7.5,2.5,10,16,23,5
"493",263,26,4,16,7,31.58,27,70,6,1,2,3,2,"umgefahren",TRUE,FALSE,TRUE,24,3,13,8,"lau",45.71,42.5,100,10,0,2,2,1,"",TRUE,44.7893031220063,46.7579395596146,0.12,0.14,0.08,0.1875,0.153846153846154,0.170673076923077,14.5,7.5,25,22.5,30,2
"494",264,29,2,11,18,23,19,68,7,0,0,0,0,"",TRUE,FALSE,TRUE,29,2,14,15,"lau",35.79,28,149,12,1,0,1,0,"",TRUE,39.8833593725447,47.4103006790639,0.16,0.19,0.11,0,0.0714285714285714,0.0357142857142857,12.5,16.5,29,20,18,15.5
"495",265,11,2,9,2,13.73,14,18,6,1,0,1,0,"",TRUE,FALSE,FALSE,12,2,10,2,"lau",21,20,33,11,0,0,0,0,"",FALSE,34.9774156230831,48.0626617985133,0.14,0.19,0.07,0.111111111111111,0,0.0555555555555556,9.5,2,11.5,8.5,6,11
"496",266,13,2,2,11,9.92,10,14,6,0,0,0,0,"",TRUE,FALSE,FALSE,16,2,2,14,"lau",11.06,11,19,7,0,0,0,0,"",FALSE,30.0714718736215,48.7150229179627,0.18,0.22,0.12,0,0,0,2,12.5,14.5,2.5,1.5,7
"497",267,51,3,11,37,8.06,8,11,4,0,0,0,0,"",TRUE,FALSE,FALSE,47,3,10,34,"lau",8.21,9,12,0,0,0,0,0,"",FALSE,25.16552812416,49.3673840374121,0.24,0.29,0.16,0,0,0,10.5,35.5,49,0,0,0
"498",268,74,5,17,43,11.27,10,26,6,0,0,0,0,"",TRUE,FALSE,FALSE,69,4,19,41,"lau",11.67,11,32,7,1,0,1,0,"",FALSE,20.2595843746984,50.0197451568614,0.08,0.12,0.03,0,0.0526315789473684,0.0263157894736842,18,42,71.5,0,1,0
"499",269,29,4,19,7,10.41,10,18,6,2,0,2,1,"",TRUE,FALSE,FALSE,24,3,15,8,"lau",11.21,10,24,5,1,0,1,0,"",FALSE,15.3536406252368,50.6721062763108,0.01,0.01,0.01,0.105263157894737,0.0666666666666667,0.0859649122807017,17,7.5,26.5,2,1,2
"500",270,3,2,1,2,7,7,8,6,0,0,0,0,"",TRUE,FALSE,FALSE,7,3,2,4,"lau",7.71,7,12,5,0,0,0,0,"",FALSE,20.9185350004048,54.8766294688284,0.02,0.02,0.02,0,0,0,1.5,3,5,4,0,6
"501",271,26,5,10,13,10.58,11,20,6,0,0,0,1,"",TRUE,FALSE,FALSE,29,4,7,19,"lau",11.1,11,23,6,0,0,0,0,"",FALSE,25.8244787498664,54.224268349379,0.16,0.22,0.08,0,0,0,8.5,16,27.5,0,0,1
"502",272,27,4,7,16,11.52,10,24,7,0,0,0,1,"",TRUE,FALSE,FALSE,30,3,7,19,"lau",12.27,10,25,6,1,0,1,1,"",FALSE,30.730422499328,53.5719072299296,0.08,0.1,0.04,0,0.142857142857143,0.0714285714285714,7,17.5,28.5,2,2,2
"503",273,14,2,0,12,10.57,12,15,6,0,0,0,0,"",TRUE,FALSE,FALSE,16,2,0,14,"lau",11.31,11,18,7,0,0,0,0,"",FALSE,35.6363662487895,52.9195461104803,0.06,0.08,0.04,NA,NA,NA,0,13,15,2,1,NA
"504",274,17,3,8,8,29.53,25,67,9,0,0,0,0,"",TRUE,FALSE,FALSE,15,3,7,7,"lau",36.2,33,89,11,0,0,0,1,"",FALSE,40.5423099982511,52.2671849910309,0.11,0.13,0.09,0,0,0,7.5,7.5,16,9,20,6
"505",275,3,2,2,0,10.67,12,12,8,0,0,0,0,"",TRUE,FALSE,FALSE,4,2,2,0,"lau",11.25,11,13,10,0,0,0,0,"",FALSE,45.4482537477127,51.6148238715815,0.04,0.04,0.05,0,0,0,2,0,3.5,1,NA,1
"506",276,12,2,9,3,165.83,23,700,12,0,1,1,0,"",TRUE,FALSE,FALSE,13,2,10,3,"lau",166.92,24,750,0,0,0,0,0,"",FALSE,50.3541974971743,50.9624627521322,0.02,0.02,0.03,0.111111111111111,0,0.0555555555555556,9.5,3,12.5,50,50,3
"507",277,31,2,28,3,31.61,29,54,18,4,3,7,4,"",TRUE,FALSE,FALSE,29,2,27,2,"lau",42.93,39,88,20,4,5,7,0,"",FALSE,55.2601412466358,50.3101016326828,0.09,0.04,0.16,0.25,0.259259259259259,0.25462962962963,27.5,2.5,30,20.5,41,20
"508",278,43,2,38,5,23.02,20,66,7,2,5,6,7,"",TRUE,FALSE,FALSE,46,2,42,4,"lau",30.57,25,104,0,4,1,5,2,"komplett tot, stubben von Baumnummer 3 steht auf der süd ost ecke",FALSE,60.1660849960974,49.6577405132334,0.11,0.11,0.11,0.157894736842105,0.119047619047619,0.138471177944862,40,4.5,44.5,19,12.5,19
"509",279,13,3,11,1,13.85,11,25,6,0,0,0,3,"",TRUE,FALSE,TRUE,15,2,14,1,"lau",16.4,18,28,5,1,1,2,1,"",FALSE,65.072028745559,49.0053793937841,0.16,0.18,0.12,0,0.142857142857143,0.0714285714285714,12.5,1,14,2,-1,3
"510",280,5,2,2,3,20,18,39,6,0,0,0,0,"",TRUE,FALSE,TRUE,5,2,2,3,"lau",24.8,26,43,6,0,0,0,0,"",FALSE,69.9779724950206,48.3530182743347,0.23,0.29,0.15,0,0,0,2,3,5,6,8,4
"511",281,0,0,0,0,NA,NA,NA,NA,0,0,0,0,"keine Bäume",TRUE,FALSE,TRUE,0,0,0,0,"lau",NA,NA,NA,NA,0,0,0,0,"keine bäume",FALSE,74.8839162444822,47.7006571548853,0.3,0.37,0.19,NA,NA,NA,0,0,0,NA,NA,NA
"512",282,19,3,16,2,40,41,73,11,3,5,7,3,"",TRUE,FALSE,FALSE,21,4,15,4,"lau",44.1,42,82,12,3,3,4,1,"",FALSE,75.5428668701886,52.5575414668523,0.22,0.28,0.13,0.4375,0.266666666666667,0.352083333333333,15.5,3,20,6,27,8
"513",283,8,3,4,3,11.12,8,22,6,1,0,1,0,"",TRUE,FALSE,FALSE,8,4,3,3,"lau",12.88,10.5,26,7,0,0,0,0,"",FALSE,70.636923120727,53.2099025863016,0.2,0.26,0.12,0.25,0,0.125,3.5,3,8,1,1,1
"514",284,12,4,6,4,9.33,9,20,5,0,0,0,0,"",TRUE,FALSE,FALSE,12,3,5,6,"lau",8.83,9,20,0,0,0,0,0,"",FALSE,65.7309793712654,53.862263705751,0.03,0.04,0.01,0,0,0,5.5,5,12,0.5,0.5,0.5
"515",285,26,2,23,3,14.85,14,23,8,2,1,3,2,"",TRUE,FALSE,FALSE,25,3,20,4,"lau",15.92,14,24,9,4,1,5,0,"",FALSE,60.8250356218038,54.5146248252004,0.06,0.06,0.06,0.130434782608696,0.25,0.190217391304348,21.5,3.5,25.5,2,1,2
"516",286,35,3,25,9,52.66,53,87,9,7,5,10,2,"",TRUE,FALSE,FALSE,34,3,24,9,"lau",59.74,60.5,100,20,6,7,10,0,"",FALSE,55.9190918723423,55.1669859446498,0.11,0.09,0.14,0.4,0.416666666666667,0.408333333333333,24.5,9,34.5,13,21,7
"517",287,15,4,8,5,53.2,19,500,10,0,2,2,4,"",TRUE,FALSE,FALSE,14,4,7,5,"lau",59.93,19,550,5,0,0,0,0,"",FALSE,51.0131481228807,55.8193470640991,0.02,0.02,0.03,0.25,0,0.125,7.5,5,14.5,4,25.5,3
"518",288,6,2,0,5,10.33,10,15,7,0,0,0,0,"",TRUE,FALSE,FALSE,6,2,0,5,"lau",11.33,10,19,8,0,0,0,0,"",FALSE,46.1072043734191,56.4717081835485,0.03,0.03,0.04,NA,NA,NA,0,5,6,2,0.5,NA
"519",289,11,2,0,10,8.09,8,10,6,0,0,0,0,"",TRUE,FALSE,FALSE,14,3,2,10,"lau",9.86,9,13,8,0,0,0,0,"",FALSE,41.2012606239576,57.1240693029979,0.1,0.12,0.07,NA,0,NA,1,10,12.5,2,2,NA
"520",290,9,3,3,5,8.11,8,17,5,0,0,0,1,"",TRUE,FALSE,FALSE,9,3,3,5,"lau",9.56,9,17,7,0,0,0,0,"",FALSE,36.295316874496,57.7764304224472,0.06,0.08,0.04,0,0,0,3,5,9,0,0.5,2
"521",291,25,4,18,5,9.28,9,16,4,1,0,1,0,"",TRUE,FALSE,FALSE,24,4,16,6,"lau",10.21,9.5,19,5,1,0,1,0,"",FALSE,31.3893731250344,58.4287915418966,0.04,0.04,0.04,0.0555555555555556,0.0625,0.0590277777777778,17,5.5,24.5,2,1,2
"522",293,13,4,1,10,11.77,9,40,6,0,0,0,0,"",TRUE,FALSE,FALSE,13,3,1,11,"lau",10.62,8,43,3,0,0,0,0,"",FALSE,36.9542675002024,62.6333147344142,0.03,0.03,0.02,0,0,0,1,10.5,13,0,0,0
"523",294,3,2,2,1,40.67,41,51,30,0,2,2,0,"",TRUE,FALSE,FALSE,3,2,2,1,"lau",46,54,84,0,1,1,1,0,"",FALSE,41.860211249664,61.9809536149648,0.03,0.03,0.02,1,0.5,0.75,2,1,3,33,3,43
"524",295,16,3,12,3,20,17,39,10,1,0,1,1,"",TRUE,FALSE,FALSE,17,2,13,4,"lau",20.35,20,38,0,0,0,0,1,"",FALSE,46.7661549991256,61.3285924955155,0.05,0.05,0.05,0.0833333333333333,0,0.0416666666666667,12.5,3.5,16.5,2,5,3.5
"525",296,27,3,24,2,38.85,34,65,23,1,5,6,8,"",TRUE,FALSE,FALSE,26,3,23,2,"lau",54.15,44.5,103,21,1,3,4,2,"",FALSE,51.6720987485871,60.6762313760661,0.14,0.14,0.15,0.25,0.173913043478261,0.21195652173913,23.5,2,26.5,26,43,25
"526",297,4,2,3,1,17,16.5,22,13,0,0,0,1,"",TRUE,FALSE,FALSE,6,2,4,2,"lau",24.67,26,30,16,0,0,0,0,"",FALSE,56.5780424980487,60.0238702566167,0.15,0.17,0.13,0,0,0,3.5,1.5,5,9.5,7,8
"527",299,11,4,5,4,11,9,26,5,1,0,1,0,"",TRUE,FALSE,FALSE,11,4,5,4,"lau",9.82,8,24,0,0,1,1,0,"",FALSE,66.3899299969719,58.719148017718,0.02,0.02,0.02,0.2,0.2,0.2,5,4,11,-2,-0.5,1
"528",300,11,4,6,3,21.73,22,44,10,2,1,3,1,"",TRUE,FALSE,FALSE,11,4,6,3,"lau",20.73,18,46,0,0,0,0,0,"",FALSE,71.2958737464334,58.0667868982686,0.08,0.1,0.06,0.5,0,0.25,6,3,11,2,2,1
"529",301,1,1,1,0,15,15,15,15,0,0,0,0,"",TRUE,FALSE,FALSE,2,2,1,0,"lau",15,15,17,13,0,0,0,0,"",FALSE,76.201817495895,57.4144257788192,0.02,0.03,0.01,0,0,0,1,0,1.5,2,NA,2
"530",179,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"",TRUE,TRUE,FALSE,0,0,0,0,"lau",NA,NA,NA,NA,0,0,0,0,"fallen aaus wegen Zaun ",FALSE,40.1766487420612,12.7597493758459,0.02,0.02,0.03,NA,NA,NA,NA,0,NA,NA,NA,NA
"531",180,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"",TRUE,TRUE,FALSE,0,0,0,0,"lau",NA,NA,NA,NA,0,0,0,0,"fallen aaus wegen Zaun ",FALSE,45.0825924915228,12.1073882563965,0.1,0.06,0.16,NA,NA,NA,NA,0,NA,NA,NA,NA
"532",292,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"",TRUE,TRUE,FALSE,0,0,0,0,"lau",NA,NA,NA,NA,0,0,0,0,"Rand",FALSE,26.4834293755728,59.081152661346,0.08,0.11,0.04,NA,NA,NA,NA,0,NA,NA,NA,NA
"533",298,0,0,0,0,NA,NA,NA,NA,0,0,0,0,"keine Bäume",TRUE,FALSE,FALSE,0,0,0,0,"lau",NA,NA,NA,NA,0,0,0,0,"keine Bäume aber Buche nummer 9 am PLot",FALSE,61.4839862475103,59.3715091371673,0.09,0.1,0.08,NA,NA,NA,0,0,0,NA,NA,NA
