"","Bemerkungen_21","Plotnummer","Rueckegasse_21","Esche.markiert","Hoehe_21","Anzahl.Triebe_21","Einjaehriger.Saemling_21","ETS.abgestorben.frisch_21","ETS.abgestorben.alt_21","ETS.lebend_21","Verbiss.lebend_21","Verbiss.tot_21","Sonstige.Gruende.tot_21","Blattflecken_21","Zaun","Flaeche","ETS.abgestorben.frisch.terminal_21","ETS.abgestorben.alt.terminal_21","ETS.lebend.terminal_21","Verbiss.lebend.terminal_21","Verbiss.tot.terminal_21","Sonstige.Gruende.tot.terminal_21","Aceria.fraxinivora_21","nicht.gerade_21","gruene.hoehe_21","tot_21","manuell.checken","mehr.ressourcen_21","ETS_21","Triebe.lebend_21","ID","Bemerkungen_22","Gefunden","Hoehe_22","Anzahl.Triebe_22","Einjaehriger.Saemling_22","ETS.abgestorben.frisch_22","ETS.abgestorben.alt_22","ETS.lebend_22","Verbiss.lebend_22","Verbiss.tot_22","Sonstige.Gruende.tot_22","Gruene.Hoehe_22","Aceria.fraxinivora_22","Nicht.gerade_22","ETS.abgestorben.frisch.terminal_22","ETS.abgestorben.alt.terminal_22","ETS.lebend.terminal_22","Verbiss.lebend.terminal_22","Verbiss.tot.terminal_22","Sonstige.Gruende.tot.terminal_22","Aceria.fraxinivora.terminal_22","Tot_22","mehr.ressourcen_22","nochmal.checken","ETS_22","Triebe.lebend_22","TSF","DSF","ISF","Zuwachs","ETS","ETS_terminal"
"217","",37,FALSE,"SO",7,1,TRUE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"37SO","",TRUE,5,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.04,0.04,0.03,-2,FALSE,FALSE
"218","",38,FALSE,"SW",24,1,FALSE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"38SW","von totholz erschlagen",TRUE,10,2,FALSE,0,0,0,0,0,1,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.05,0.06,0.03,-20,FALSE,FALSE
"219","",39,FALSE,"NW",5,1,TRUE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"39NW","viele Mäuselöcher, ziemlich sicher tot",TRUE,5,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.02,0.02,0.02,0,FALSE,FALSE
"220","",39,FALSE,"NO",39,4,FALSE,0,0,0,0,2,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,2,"39NO","",TRUE,38,7,FALSE,0,0,0,1,0,2,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0.02,0.02,0.02,-1,FALSE,FALSE
"221","",40,FALSE,"NO",32,2,FALSE,0,0,0,0,1,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"40NO","",TRUE,38,3,FALSE,1,0,0,0,0,1,17,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0.01,-15,TRUE,TRUE
"222","",41,FALSE,"NW",11,1,FALSE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"41NW","",TRUE,11,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.04,0.03,0.05,0,FALSE,FALSE
"223","",41,FALSE,"MITTE",7,1,FALSE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"41MITTE","tot",TRUE,7,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.04,0.03,0.05,0,FALSE,FALSE
"224","",42,FALSE,"NO",8,1,FALSE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"42NO","",TRUE,8,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.01,0,0.03,0,FALSE,FALSE
"225","",47,FALSE,"NO",4,1,TRUE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"47NO","tot",TRUE,4,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.15,0.17,0.13,0,FALSE,FALSE
"226","",48,FALSE,"NW",6,1,TRUE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"48NW","nicht geunden daher ziemlich sicher tot",TRUE,6,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.19,0.2,0.17,0,FALSE,FALSE
"227","Krebs/Galle",49,FALSE,"NO",28,9,FALSE,0,0,0,0,1,3,NA,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,5,"49NO","",TRUE,30,8,FALSE,0,0,0,0,0,4,28,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0.17,0.17,0.16,0,FALSE,FALSE
"228","",49,FALSE,"SW",6,1,TRUE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"49SW","tot",TRUE,6,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.17,0.17,0.16,0,FALSE,FALSE
"229","",49,FALSE,"NW",11,5,FALSE,0,0,0,0,2,1,2,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,2,"49NW","tot",TRUE,11,5,FALSE,0,0,0,0,0,5,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.17,0.17,0.16,0,FALSE,FALSE
"230","",53,FALSE,"SO",24,1,FALSE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"53SO","",TRUE,23,3,FALSE,0,0,0,1,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0.04,0.05,0.03,-1,FALSE,FALSE
"231","",57,FALSE,"SW",4,1,TRUE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"57SW","",TRUE,4,2,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0.13,0.11,0.17,0,FALSE,FALSE
"232","",58,FALSE,"NW",3,1,TRUE,0,0,0,0,0,0,2,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"58NW","tot",TRUE,3,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.07,0.08,0.06,0,FALSE,FALSE
"233","Krebs",60,FALSE,"NO",26,5,FALSE,0,2,1,0,0,1,1,FALSE,"lau",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,2,"60NO","",TRUE,33,4,FALSE,1,2,0,0,0,0,26,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0.05,0.01,0.1,0,TRUE,TRUE
"234","",62,FALSE,"NW",10,1,FALSE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"62NW","Wurzel halb raus , liegend",TRUE,6,1,FALSE,0,0,0,0,0,0,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.04,0.01,0.09,-4,FALSE,FALSE
"235","",63,FALSE,"NO",7,1,TRUE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"63NO","tot",TRUE,7,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.02,0.01,0.03,0,FALSE,FALSE
"236","",63,FALSE,"SO",4,1,TRUE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"63SO","tot",TRUE,4,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.02,0.01,0.03,0,FALSE,FALSE
"237","",63,FALSE,"SW",5,1,TRUE,0,0,0,0,0,0,2,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"63SW","",TRUE,4,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.02,0.01,0.03,-1,FALSE,FALSE
"238","Krebs",64,FALSE,"MITTE",24,7,FALSE,0,0,0,1,2,2,3,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,3,"64MITTE","",TRUE,27,6,FALSE,0,2,0,0,1,1,23,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0.01,0.01,0.02,-1,TRUE,TRUE
"239","",70,FALSE,"NW",13,1,FALSE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"70NW","",TRUE,13,4,FALSE,0,0,0,1,0,0,13,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0.05,0.02,0.1,0,FALSE,FALSE
"240","",71,FALSE,"NO",11,1,FALSE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"71NO","tot, alsozumindest ziemlich sicher",TRUE,11,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.07,0.05,0.11,0,FALSE,FALSE
"241","",71,FALSE,"SO",10,1,FALSE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"71SO","von totholz erschlagen",TRUE,8,1,FALSE,0,0,0,0,0,0,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.07,0.05,0.11,-2,FALSE,FALSE
"242","",72,FALSE,"SO",5,1,TRUE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"72SO","tot",TRUE,5,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.09,0.09,0.09,0,FALSE,FALSE
"243","",72,FALSE,"NW",6,1,TRUE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"72NW","nordwestecke hat irgendein Bock zum Plätzecn verwendet",TRUE,6,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.09,0.09,0.09,0,FALSE,FALSE
"244","",74,FALSE,"NW",7,1,TRUE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"74NW","tot",TRUE,7,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.13,0.12,0.15,0,FALSE,FALSE
"245","",74,FALSE,"NO",6,1,TRUE,0,0,0,0,0,0,2,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"74NO","tot",TRUE,6,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.13,0.12,0.15,0,FALSE,FALSE
"246","",75,FALSE,"MITTE",6,1,TRUE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"75MITTE","tot",TRUE,6,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.17,0.16,0.18,0,FALSE,FALSE
"247","",77,FALSE,"SW",4,1,TRUE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"77SW","tot",TRUE,4,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.02,0.02,0.03,0,FALSE,FALSE
"248","",79,FALSE,"NW",4,1,TRUE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"79NW","tot",TRUE,4,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.06,0.08,0.03,0,FALSE,FALSE
"249","",80,FALSE,"MITTE",7,1,TRUE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"80MITTE","was draufgefallen",TRUE,5,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.03,0.03,0.03,-2,FALSE,FALSE
"250","",80,FALSE,"SW",5,1,TRUE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"80SW","tot",TRUE,5,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.03,0.03,0.03,0,FALSE,FALSE
"251","",81,FALSE,"NO",10,1,TRUE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"81NO","tot",TRUE,10,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0.07,0.05,0.1,0,FALSE,FALSE
"252","",82,FALSE,"NW",6,1,TRUE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"82NW","tot",TRUE,6,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.1,0.07,0.14,0,FALSE,FALSE
"253","",85,FALSE,"NW",3,1,TRUE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"85NW","tot",TRUE,3,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.1,0.12,0.07,0,FALSE,FALSE
"254","",87,FALSE,"SW",6,1,TRUE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"87SW","tot",TRUE,6,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.08,0.11,0.04,0,FALSE,FALSE
"255","",88,FALSE,"NO",6,1,TRUE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"88NO","tot",TRUE,6,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.11,0.12,0.09,0,FALSE,FALSE
"256","",92,FALSE,"NW",52,7,FALSE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,7,"92NW","totholz hat terminaltrieb herunter gedrückt",TRUE,51,11,FALSE,0,0,0,0,0,1,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,0.04,0.04,0.05,-1,FALSE,FALSE
"257","",94,FALSE,"SO",12,1,FALSE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"94SO","tot",TRUE,12,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.04,0.06,0.02,0,FALSE,FALSE
"258","",95,FALSE,"SW",7,1,TRUE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"95SW","tot",TRUE,7,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.04,0.05,0.02,0,FALSE,FALSE
"259","",96,FALSE,"SW",24,3,FALSE,0,0,0,0,1,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,2,"96SW","",TRUE,21,4,FALSE,0,0,0,0,1,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0.04,0.05,0.03,-3,FALSE,FALSE
"260","",102,FALSE,"SW",6,1,TRUE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"102SW","tot",TRUE,6,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.04,0.05,0.02,0,FALSE,FALSE
"261","",104,FALSE,"NO",8,1,FALSE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"104NO","",TRUE,7,2,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.1,0.1,0.1,-1,FALSE,FALSE
"262","",105,FALSE,"NW",5,1,TRUE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"105NW","ziemlich sicher tot, aber wir haben den Faden nicht gefunden, nur ist da halt auch sonst keine Esche+",TRUE,5,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0.02,0.01,0.04,0,FALSE,FALSE
"263","",109,FALSE,"SO",6,1,TRUE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"109SO","",TRUE,6,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.03,0.03,0.02,0,FALSE,FALSE
"264","",110,FALSE,"NO",7,1,TRUE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"110NO","",TRUE,4,1,FALSE,0,0,0,1,0,0,4,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.02,0.02,0.02,-3,FALSE,FALSE
"265","",112,FALSE,"MITTE",14,3,FALSE,0,1,0,0,0,0,1,FALSE,"lau",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,2,"112MITTE","",TRUE,16,3,FALSE,0,0,0,1,0,0,14,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0.04,0.04,0.03,0,TRUE,TRUE
"266","",114,FALSE,"NW",8,1,FALSE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"114NW","nicht gefunden aber ziemlich sicher tot",TRUE,8,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.04,0.04,0.03,0,FALSE,FALSE
"267","",118,FALSE,"SW",5,1,TRUE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"118SW","",TRUE,5,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.02,0.01,0.03,0,FALSE,FALSE
"268","",119,FALSE,"NO",32,6,FALSE,0,2,0,0,1,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,3,"119NO","Gesamte Wurzel abgefresse, Engerling, tot",TRUE,32,6,FALSE,0,0,0,0,0,6,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.01,0.01,0.02,0,TRUE,FALSE
"269","KREBS",119,FALSE,"SW",50,8,FALSE,0,0,0,0,2,1,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,5,"119SW","",TRUE,49,6,FALSE,0,0,0,0,1,2,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0.01,0.01,0.02,-1,FALSE,FALSE
"270","KREBS",121,FALSE,"SO",48,40,FALSE,20,0,0,0,5,5,2,FALSE,"lau",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,10,"121SO","",TRUE,97,47,FALSE,0,30,0,0,2,3,48,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,12,0.01,0,0.03,0,TRUE,TRUE
"271","",126,FALSE,"SO",6,1,TRUE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"126SO","tot",TRUE,6,1,TRUE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.04,0.01,0.08,0,FALSE,FALSE
