          name           ,        time        , DSF, ISF, TSF, Opn,GapF,  LAI, ELAD, atm,Cos,Start, End, TF,AOV,   lat, angle, thr
08919_Thr4               , 2021-08-25 15:14:45,0%,0%,0%,0%,0%,  6.5, 34.7,60,  Y,121,273,60,15, +51.6, 356.2,227
08919_Thr5               , 2021-08-25 15:14:45,5%,1%,3%,0%,0%,  6.0, 19.7,60,  Y,121,273,60,15, +51.6, 356.2,209
08920_Thr1               , 2021-08-25 15:14:59,39%,16%,30%,1%,1%,  2.7,  4.7,60,  Y,121,273,60,15, +51.6,  13.2,173
08920_Thr2               , 2021-08-25 15:14:59,26%,8%,19%,0%,0%,  4.1,  8.0,60,  Y,121,273,60,15, +51.6,  13.2,192
08920_Thr3               , 2021-08-25 15:14:59,34%,12%,25%,0%,0%,  3.3,  5.8,60,  Y,121,273,60,15, +51.6,  13.2,181
08920_Thr4               , 2021-08-25 15:14:59,43%,19%,33%,2%,2%,  2.4,  3.9,60,  Y,121,273,60,15, +51.6,  13.2,165
08920_Thr5               , 2021-08-25 15:14:59,0%,0%,0%,0%,0%,  6.8, 50.0,60,  Y,121,273,60,15, +51.6,  13.2,249
08921_Thr1               , 2021-08-25 15:15:13,28%,27%,28%,23%,23%,  1.8,  2.5,60,  Y,121,273,60,15, +51.6, 130.0,170
08921_Thr2               , 2021-08-25 15:15:13,15%,10%,13%,0%,0%,  3.7,  6.7,60,  Y,121,273,60,15, +51.6, 130.0,192
08921_Thr3               , 2021-08-25 15:15:13,37%,35%,36%,31%,32%,  1.4,  2.1,60,  Y,121,273,60,15, +51.6, 130.0,158
08921_Thr4               , 2021-08-25 15:15:13,78%,77%,78%,97%,97%,  0.3,  0.3,60,  Y,121,273,60,15, +51.6, 130.0,116
08921_Thr5               , 2021-08-25 15:15:13,0%,0%,0%,0%,0%,  6.8, 50.0,60,  Y,121,273,60,15, +51.6, 130.0,239
08922_Thr1               , 2021-08-25 15:15:26,34%,33%,34%,53%,53%,  1.5,  1.8,60,  Y,121,273,60,15, +51.6,  69.4,159
08922_Thr2               , 2021-08-25 15:15:26,25%,25%,25%,42%,42%,  1.8,  2.4,60,  Y,121,273,60,15, +51.6,  69.4,170
08922_Thr3               , 2021-08-25 15:15:26,78%,75%,77%,100%,100%,  0.4,  0.6,60,  Y,121,273,60,15, +51.6,  69.4,116
08922_Thr4               , 2021-08-25 15:15:26,14%,11%,13%,5%,5%,  2.9,  4.9,60,  Y,121,273,60,15, +51.6,  69.4,185
08922_Thr5               , 2021-08-25 15:15:26,0%,0%,0%,0%,0%,  6.9, 50.0,60,  Y,121,273,60,15, +51.6,  69.4,240
08923_Thr1               , 2021-08-25 15:15:39,22%,18%,20%,66%,66%,  2.2,  3.1,60,  Y,121,273,60,15, +51.6,  39.5,183
08923_Thr2               , 2021-08-25 15:15:39,34%,25%,30%,72%,72%,  1.7,  2.3,60,  Y,121,273,60,15, +51.6,  39.5,173
08923_Thr3               , 2021-08-25 15:15:39,10%,6%,8%,0%,0%,  4.1,  8.0,60,  Y,121,273,60,15, +51.6,  39.5,197
08923_Thr4               , 2021-08-25 15:15:39,3%,3%,3%,0%,0%,  5.2, 12.8,60,  Y,121,273,60,15, +51.6,  39.5,206
08923_Thr5               , 2021-08-25 15:15:39,41%,29%,36%,74%,74%,  1.6,  2.0,60,  Y,121,273,60,15, +51.6,  39.5,166
08924_Thr1               , 2021-08-25 15:15:53,44%,27%,37%,2%,2%,  1.9,  3.0,60,  Y,121,273,60,15, +51.6,  76.5,157
08924_Thr2               , 2021-08-25 15:15:53,33%,21%,28%,0%,0%,  2.2,  3.5,60,  Y,121,273,60,15, +51.6,  76.5,169
08924_Thr3               , 2021-08-25 15:15:53,20%,11%,16%,0%,0%,  3.2,  5.8,60,  Y,121,273,60,15, +51.6,  76.5,184
08924_Thr4               , 2021-08-25 15:15:53,9%,5%,7%,0%,0%,  4.3,  8.6,60,  Y,121,273,60,15, +51.6,  76.5,196
08924_Thr5               , 2021-08-25 15:15:53,78%,60%,71%,18%,18%,  0.7,  2.7,60,  Y,121,273,60,15, +51.6,  76.5,118
08925_Thr1               , 2021-08-25 15:16:07,44%,25%,36%,70%,70%,  1.6,  2.4,60,  Y,121,273,60,15, +51.6,  95.7,160
08925_Thr2               , 2021-08-25 15:16:07,32%,18%,26%,61%,61%,  2.0,  3.0,60,  Y,121,273,60,15, +51.6,  95.7,176
08925_Thr3               , 2021-08-25 15:16:07,39%,22%,32%,66%,66%,  1.8,  2.5,60,  Y,121,273,60,15, +51.6,  95.7,166
08925_Thr4               , 2021-08-25 15:16:07,5%,1%,3%,0%,0%,  5.6, 15.7,60,  Y,121,273,60,15, +51.6,  95.7,200
08925_Thr5               , 2021-08-25 15:16:07,83%,59%,73%,86%,86%,  0.6,  2.1,60,  Y,121,273,60,15, +51.6,  95.7,117
08926_Thr1               , 2021-08-25 15:16:31,8%,5%,7%,0%,0%,  3.8,  7.6,60,  Y,121,273,60,15, +51.6, 215.6,180
08926_Thr2               , 2021-08-25 15:16:31,0%,0%,0%,0%,0%,  6.8, 50.0,60,  Y,121,273,60,15, +51.6, 215.6,218
08926_Thr3               , 2021-08-25 15:16:31,5%,2%,4%,0%,0%,  4.4,  9.8,60,  Y,121,273,60,15, +51.6, 215.6,190
08926_Thr4               , 2021-08-25 15:16:31,1%,1%,1%,0%,0%,  5.5, 15.6,60,  Y,121,273,60,15, +51.6, 215.6,197
08926_Thr5               , 2021-08-25 15:16:31,18%,12%,16%,5%,5%,  2.5,  6.0,60,  Y,121,273,60,15, +51.6, 215.6,160
08927_Thr1               , 2021-08-25 15:16:44,28%,14%,22%,11%,11%,  2.4,  3.8,60,  Y,121,273,60,15, +51.6, 102.8,177
08927_Thr2               , 2021-08-25 15:16:44,36%,20%,30%,20%,20%,  1.9,  3.0,60,  Y,121,273,60,15, +51.6, 102.8,162
08927_Thr3               , 2021-08-25 15:16:44,19%,7%,14%,4%,4%,  3.1,  5.6,60,  Y,121,273,60,15, +51.6, 102.8,187
08927_Thr4               , 2021-08-25 15:16:44,5%,2%,4%,0%,0%,  5.4, 14.6,60,  Y,121,273,60,15, +51.6, 102.8,204
08927_Thr5               , 2021-08-25 15:16:44,31%,16%,25%,14%,14%,  2.2,  3.5,60,  Y,121,273,60,15, +51.6, 102.8,171
08928_Thr1               , 2021-08-25 15:17:01,40%,21%,32%,56%,56%,  1.9,  2.7,60,  Y,121,273,60,15, +51.6, 194.0,174
08928_Thr2               , 2021-08-25 15:17:01,84%,80%,82%,100%,100%,  0.2,  2.1,60,  Y,121,273,60,15, +51.6, 194.0,114
08928_Thr3               , 2021-08-25 15:17:01,29%,10%,21%,28%,28%,  2.8,  4.5,60,  Y,121,273,60,15, +51.6, 194.0,189
08928_Thr4               , 2021-08-25 15:17:01,43%,24%,35%,58%,58%,  1.7,  2.3,60,  Y,121,273,60,15, +51.6, 194.0,166
08928_Thr5               , 2021-08-25 15:17:01,47%,28%,39%,60%,60%,  1.5,  2.2,60,  Y,121,273,60,15, +51.6, 194.0,160
08929_Thr1               , 2021-08-25 15:17:12,42%,29%,37%,73%,73%,  1.5,  1.9,60,  Y,121,273,60,15, +51.6, 250.9,161
08929_Thr2               , 2021-08-25 15:17:12,36%,22%,30%,66%,66%,  1.9,  2.5,60,  Y,121,273,60,15, +51.6, 250.9,174
08929_Thr3               , 2021-08-25 15:17:12,39%,25%,33%,69%,69%,  1.7,  2.3,60,  Y,121,273,60,15, +51.6, 250.9,168
08929_Thr4               , 2021-08-25 15:17:12,27%,14%,22%,58%,58%,  2.5,  3.7,60,  Y,121,273,60,15, +51.6, 250.9,187
08929_Thr5               , 2021-08-25 15:17:12,1%,1%,1%,0%,0%,  5.8, 17.2,60,  Y,121,273,60,15, +51.6, 250.9,210
08930_Thr1               , 2021-08-25 15:17:29,25%,21%,23%,70%,70%,  1.9,  2.5,60,  Y,121,273,60,15, +51.6, 167.2,171
08930_Thr2               , 2021-08-25 15:17:29,34%,29%,32%,76%,76%,  1.5,  1.8,60,  Y,121,273,60,15, +51.6, 167.2,157
08930_Thr3               , 2021-08-25 15:17:29,11%,7%,9%,42%,42%,  3.2,  5.4,60,  Y,121,273,60,15, +51.6, 167.2,190
08930_Thr4               , 2021-08-25 15:17:29,2%,1%,2%,0%,0%,  5.9, 19.3,60,  Y,121,273,60,15, +51.6, 167.2,203
08930_Thr5               , 2021-08-25 15:17:29,29%,25%,27%,73%,73%,  1.6,  2.1,60,  Y,121,273,60,15, +51.6, 167.2,163
08931_Thr1               , 2021-08-25 15:17:40,11%,15%,13%,26%,26%,  2.3,  3.5,60,  Y,121,273,60,15, +51.6, 301.9,173
08931_Thr2               , 2021-08-25 15:17:40,19%,24%,21%,36%,36%,  1.7,  2.4,60,  Y,121,273,60,15, +51.6, 301.9,158
08931_Thr3               , 2021-08-25 15:17:40,5%,4%,5%,17%,17%,  3.6,  6.9,60,  Y,121,273,60,15, +51.6, 301.9,189
08931_Thr4               , 2021-08-25 15:17:40,25%,30%,27%,42%,42%,  1.5,  2.5,60,  Y,121,273,60,15, +51.6, 301.9,148
08931_Thr5               , 2021-08-25 15:17:40,100%,100%,100%,100%,100%,  0.0,  0.1,60,  Y,121,273,60,15, +51.6, 301.9,73
08932_Thr1               , 2021-08-25 15:17:56,8%,15%,11%,7%,7%,  2.3,  3.7,60,  Y,121,273,60,15, +51.6, 261.2,173
08932_Thr2               , 2021-08-25 15:17:56,15%,23%,18%,11%,11%,  1.8,  2.7,60,  Y,121,273,60,15, +51.6, 261.2,158
08932_Thr3               , 2021-08-25 15:17:56,2%,2%,2%,1%,1%,  4.3,  8.7,60,  Y,121,273,60,15, +51.6, 261.2,195
08932_Thr4               , 2021-08-25 15:17:56,0%,0%,0%,0%,0%,  6.9, 50.0,60,  Y,121,273,60,15, +51.6, 261.2,228
08932_Thr5               , 2021-08-25 15:17:56,0%,0%,0%,0%,0%,  6.9, 50.0,60,  Y,121,273,60,15, +51.6, 261.2,238
08933_Thr1               , 2021-08-25 15:18:10,24%,22%,23%,67%,67%,  1.8,  2.5,60,  Y,121,273,60,15, +51.6, 249.9,169
08933_Thr2               , 2021-08-25 15:18:10,16%,14%,15%,60%,60%,  2.3,  3.5,60,  Y,121,273,60,15, +51.6, 249.9,181
08933_Thr3               , 2021-08-25 15:18:10,6%,3%,5%,1%,1%,  4.8, 10.9,60,  Y,121,273,60,15, +51.6, 249.9,202
08933_Thr4               , 2021-08-25 15:18:10,88%,84%,86%,100%,100%,  0.2,  0.8,60,  Y,121,273,60,15, +51.6, 249.9,117
08933_Thr5               , 2021-08-25 15:18:10,79%,75%,77%,100%,100%,  0.3,  1.4,60,  Y,121,273,60,15, +51.6, 249.9,123
08934_Thr1               , 2021-08-25 15:18:23,22%,21%,22%,44%,44%,  1.9,  2.7,60,  Y,121,273,60,15, +51.6, 210.1,172
08934_Thr2               , 2021-08-25 15:18:23,27%,28%,27%,58%,58%,  1.6,  2.0,60,  Y,121,273,60,15, +51.6, 210.1,160
08934_Thr3               , 2021-08-25 15:18:23,0%,0%,0%,0%,0%,  6.8, 50.0,60,  Y,121,273,60,15, +51.6, 210.1,234
08934_Thr4               , 2021-08-25 15:18:23,17%,14%,16%,31%,31%,  2.5,  3.8,60,  Y,121,273,60,15, +51.6, 210.1,182
08934_Thr5               , 2021-08-25 15:18:23,13%,9%,11%,18%,18%,  3.1,  5.1,60,  Y,121,273,60,15, +51.6, 210.1,191
08935_Thr1               , 2021-08-25 15:18:37,25%,27%,26%,87%,87%,  1.7,  2.1,60,  Y,121,273,60,15, +51.6, 198.9,169
08935_Thr2               , 2021-08-25 15:18:37,30%,33%,31%,92%,92%,  1.4,  1.5,60,  Y,121,273,60,15, +51.6, 198.9,159
08935_Thr3               , 2021-08-25 15:18:37,15%,11%,13%,72%,72%,  2.8,  4.4,60,  Y,121,273,60,15, +51.6, 198.9,190
08935_Thr4               , 2021-08-25 15:18:37,8%,2%,6%,0%,0%,  5.6, 15.5,60,  Y,121,273,60,15, +51.6, 198.9,208
08935_Thr5               , 2021-08-25 15:18:37,34%,38%,36%,95%,95%,  1.2,  1.4,60,  Y,121,273,60,15, +51.6, 198.9,151
08936_Thr1               , 2021-08-25 15:18:50,22%,18%,20%,2%,2%,  2.3,  3.7,60,  Y,121,273,60,15, +51.6, 114.2,175
08936_Thr2               , 2021-08-25 15:18:50,11%,6%,9%,0%,0%,  3.6,  6.9,60,  Y,121,273,60,15, +51.6, 114.2,191
08936_Thr3               , 2021-08-25 15:18:50,26%,22%,24%,5%,5%,  2.0,  3.0,60,  Y,121,273,60,15, +51.6, 114.2,166
08936_Thr4               , 2021-08-25 15:18:50,35%,32%,34%,11%,11%,  1.5,  2.4,60,  Y,121,273,60,15, +51.6, 114.2,151
08936_Thr5               , 2021-08-25 15:18:50,2%,0%,1%,0%,0%,  6.4, 28.8,60,  Y,121,273,60,15, +51.6, 114.2,223
08937_Thr1               , 2021-08-25 15:19:04,20%,14%,18%,22%,22%,  2.3,  3.5,60,  Y,121,273,60,15, +51.6, 130.7,173
08937_Thr2               , 2021-08-25 15:19:04,6%,3%,5%,14%,14%,  4.0,  7.9,60,  Y,121,273,60,15, +51.6, 130.7,195
08937_Thr3               , 2021-08-25 15:19:04,23%,17%,21%,24%,24%,  2.1,  3.2,60,  Y,121,273,60,15, +51.6, 130.7,168
08937_Thr4               , 2021-08-25 15:19:04,17%,11%,15%,20%,20%,  2.5,  4.1,60,  Y,121,273,60,15, +51.6, 130.7,178
08937_Thr5               , 2021-08-25 15:19:04,67%,61%,65%,61%,61%,  0.6,  2.1,60,  Y,121,273,60,15, +51.6, 130.7,116
08938_Thr1               , 2021-08-25 15:19:19,10%,8%,9%,4%,4%,  2.9,  5.3,60,  Y,121,273,60,15, +51.6, 110.2,158
08938_Thr2               , 2021-08-25 15:19:19,5%,4%,5%,2%,2%,  3.6,  7.3,60,  Y,121,273,60,15, +51.6, 110.2,174
08938_Thr3               , 2021-08-25 15:19:19,0%,0%,0%,0%,0%,  6.9, 50.0,60,  Y,121,273,60,15, +51.6, 110.2,223
08938_Thr4               , 2021-08-25 15:19:19,6%,5%,6%,2%,2%,  3.4,  6.6,60,  Y,121,273,60,15, +51.6, 110.2,169
08938_Thr5               , 2021-08-25 15:19:19,1%,1%,1%,0%,0%,  5.2, 14.4,60,  Y,121,273,60,15, +51.6, 110.2,190
08939_Thr1               , 2021-08-25 15:19:31,22%,15%,19%,2%,2%,  2.4,  3.9,60,  Y,121,273,60,15, +51.6, 114.6,173
08939_Thr2               , 2021-08-25 15:19:31,11%,5%,9%,0%,0%,  3.6,  7.0,60,  Y,121,273,60,15, +51.6, 114.6,190
08939_Thr3               , 2021-08-25 15:19:31,28%,20%,25%,6%,6%,  2.0,  3.1,60,  Y,121,273,60,15, +51.6, 114.6,160
08939_Thr4               , 2021-08-25 15:19:31,6%,1%,4%,0%,0%,  5.2, 13.2,60,  Y,121,273,60,15, +51.6, 114.6,200
08939_Thr5               , 2021-08-25 15:19:31,100%,100%,100%,100%,100%,  0.0,  0.1,60,  Y,121,273,60,15, +51.6, 114.6,74
08940_Thr1               , 2021-08-25 15:19:45,23%,26%,24%,85%,85%,  1.7,  2.3,60,  Y,121,273,60,15, +51.6,  73.9,172
08940_Thr2               , 2021-08-25 15:19:45,27%,31%,29%,88%,88%,  1.5,  1.8,60,  Y,121,273,60,15, +51.6,  73.9,161
08940_Thr3               , 2021-08-25 15:19:45,15%,12%,14%,76%,76%,  2.7,  4.2,60,  Y,121,273,60,15, +51.6,  73.9,191
08940_Thr4               , 2021-08-25 15:19:45,6%,2%,4%,0%,0%,  5.3, 13.6,60,  Y,121,273,60,15, +51.6,  73.9,211
08940_Thr5               , 2021-08-25 15:19:45,33%,36%,34%,91%,91%,  1.3,  1.4,60,  Y,121,273,60,15, +51.6,  73.9,151
08941_Thr1               , 2021-08-25 15:19:57,22%,27%,24%,22%,23%,  1.8,  2.3,60,  Y,121,273,60,15, +51.6,  47.3,173
08941_Thr2               , 2021-08-25 15:19:57,18%,23%,20%,19%,19%,  2.0,  2.8,60,  Y,121,273,60,15, +51.6,  47.3,180
08941_Thr3               , 2021-08-25 15:19:57,9%,14%,11%,16%,16%,  2.6,  4.0,60,  Y,121,273,60,15, +51.6,  47.3,190
08941_Thr4               , 2021-08-25 15:19:57,28%,32%,30%,27%,27%,  1.5,  1.9,60,  Y,121,273,60,15, +51.6,  47.3,163
08941_Thr5               , 2021-08-25 15:19:57,84%,82%,83%,99%,99%,  0.2,  2.1,60,  Y,121,273,60,15, +51.6,  47.3,116
08942_Thr1               , 2021-08-25 15:27:30,7%,12%,9%,2%,2%,  2.7,  4.4,60,  Y,121,273,60,15, +51.6, 307.8,173
08942_Thr2               , 2021-08-25 15:27:30,11%,18%,14%,4%,4%,  2.1,  3.6,60,  Y,121,273,60,15, +51.6, 307.8,157
08942_Thr3               , 2021-08-25 15:27:30,3%,1%,2%,0%,0%,  5.3, 14.0,60,  Y,121,273,60,15, +51.6, 307.8,194
08942_Thr4               , 2021-08-25 15:27:30,0%,0%,0%,0%,0%,  6.8, 50.0,60,  Y,121,273,60,15, +51.6, 307.8,236
08942_Thr5               , 2021-08-25 15:27:30,0%,0%,0%,0%,0%,  6.9, 50.0,60,  Y,121,273,60,15, +51.6, 307.8,249
08943_Thr1               , 2021-08-25 15:27:55,18%,16%,17%,4%,4%,  2.3,  3.6,60,  Y,121,273,60,15, +51.6, 269.5,173
08943_Thr2               , 2021-08-25 15:27:55,24%,22%,23%,7%,7%,  2.0,  2.8,60,  Y,121,273,60,15, +51.6, 269.5,162
08943_Thr3               , 2021-08-25 15:27:55,0%,0%,0%,0%,0%,  6.8, 50.0,60,  Y,121,273,60,15, +51.6, 269.5,248
08943_Thr4               , 2021-08-25 15:27:55,1%,0%,1%,0%,0%,  6.2, 23.5,60,  Y,121,273,60,15, +51.6, 269.5,218
08943_Thr5               , 2021-08-25 15:27:55,21%,18%,20%,6%,6%,  2.1,  3.2,60,  Y,121,273,60,15, +51.6, 269.5,167
08944_Thr1               , 2021-08-25 15:29:15,17%,11%,15%,0%,0%,  2.9,  4.5,60,  Y,121,273,60,15, +51.6, 291.5,184
08944_Thr2               , 2021-08-25 15:29:15,31%,26%,29%,1%,1%,  1.9,  2.7,60,  Y,121,273,60,15, +51.6, 291.5,160
08944_Thr3               , 2021-08-25 15:29:15,23%,18%,21%,0%,0%,  2.3,  3.5,60,  Y,121,273,60,15, +51.6, 291.5,173
08944_Thr4               , 2021-08-25 15:29:15,11%,4%,8%,0%,0%,  4.3,  8.9,60,  Y,121,273,60,15, +51.6, 291.5,196
08944_Thr5               , 2021-08-25 15:29:15,0%,0%,0%,0%,0%,  6.7, 50.0,60,  Y,121,273,60,15, +51.6, 291.5,236
08945_Thr1               , 2021-08-25 15:31:21,20%,18%,19%,41%,41%,  2.0,  3.0,60,  Y,121,273,60,15, +51.6, 345.2,170
08945_Thr2               , 2021-08-25 15:31:21,0%,0%,0%,0%,0%,  6.9, 50.0,60,  Y,121,273,60,15, +51.6, 345.2,236
08945_Thr3               , 2021-08-25 15:31:21,12%,9%,11%,31%,31%,  2.8,  4.5,60,  Y,121,273,60,15, +51.6, 345.2,185
08945_Thr4               , 2021-08-25 15:31:21,28%,27%,28%,53%,53%,  1.7,  2.2,60,  Y,121,273,60,15, +51.6, 345.2,156
08945_Thr5               , 2021-08-25 15:31:21,0%,0%,0%,0%,0%,  6.9, 50.0,60,  Y,121,273,60,15, +51.6, 345.2,244
08946_Thr1               , 2021-08-25 15:31:36,21%,25%,23%,95%,95%,  1.7,  2.1,60,  Y,121,273,60,15, +51.6, 315.2,173
08946_Thr2               , 2021-08-25 15:31:36,25%,29%,27%,95%,95%,  1.5,  1.8,60,  Y,121,273,60,15, +51.6, 315.2,166
08946_Thr3               , 2021-08-25 15:31:36,9%,11%,10%,91%,91%,  2.7,  4.1,60,  Y,121,273,60,15, +51.6, 315.2,189
08946_Thr4               , 2021-08-25 15:31:36,2%,2%,2%,0%,0%,  5.0, 12.1,60,  Y,121,273,60,15, +51.6, 315.2,208
08946_Thr5               , 2021-08-25 15:31:36,13%,16%,14%,93%,93%,  2.2,  3.2,60,  Y,121,273,60,15, +51.6, 315.2,182
08947_Thr1               , 2021-08-25 15:34:44,21%,22%,21%,23%,23%,  1.9,  2.6,60,  Y,121,273,60,15, +51.6, 105.0,174
08947_Thr2               , 2021-08-25 15:34:44,30%,29%,30%,30%,30%,  1.6,  2.0,60,  Y,121,273,60,15, +51.6, 105.0,161
08947_Thr3               , 2021-08-25 15:34:44,5%,1%,3%,0%,0%,  5.1, 13.0,60,  Y,121,273,60,15, +51.6, 105.0,205
08947_Thr4               , 2021-08-25 15:34:44,0%,0%,0%,0%,0%,  6.8, 50.0,60,  Y,121,273,60,15, +51.6, 105.0,236
08947_Thr5               , 2021-08-25 15:34:44,13%,9%,11%,12%,12%,  2.8,  4.5,60,  Y,121,273,60,15, +51.6, 105.0,185
08948_Thr1               , 2021-08-25 15:35:35,19%,16%,18%,0%,0%,  3.0,  5.0,60,  Y,121,273,60,15, +51.6, 172.3,170
08948_Thr2               , 2021-08-25 15:35:35,22%,19%,21%,0%,0%,  2.8,  4.6,60,  Y,121,273,60,15, +51.6, 172.3,164
08948_Thr3               , 2021-08-25 15:35:35,16%,14%,15%,0%,0%,  3.1,  5.3,60,  Y,121,273,60,15, +51.6, 172.3,175
08948_Thr4               , 2021-08-25 15:35:35,0%,0%,0%,0%,0%,  6.9, 50.0,60,  Y,121,273,60,15, +51.6, 172.3,242
08948_Thr5               , 2021-08-25 15:35:35,6%,3%,5%,0%,0%,  4.7, 10.8,60,  Y,121,273,60,15, +51.6, 172.3,192
08949_Thr1               , 2021-08-25 15:35:52,26%,18%,23%,33%,33%,  2.1,  3.0,60,  Y,121,273,60,15, +51.6,  96.0,176
08949_Thr2               , 2021-08-25 15:35:52,2%,1%,2%,0%,0%,  5.6, 16.3,60,  Y,121,273,60,15, +51.6,  96.0,208
08949_Thr3               , 2021-08-25 15:35:52,36%,25%,32%,39%,39%,  1.7,  2.2,60,  Y,121,273,60,15, +51.6,  96.0,162
08949_Thr4               , 2021-08-25 15:35:52,79%,68%,75%,69%,69%,  0.5,  2.1,60,  Y,121,273,60,15, +51.6,  96.0,117
08949_Thr5               , 2021-08-25 15:35:52,7%,5%,6%,19%,19%,  3.6,  6.5,60,  Y,121,273,60,15, +51.6,  96.0,192
08950_Thr1               , 2021-08-25 15:36:05,23%,18%,21%,56%,56%,  2.0,  2.8,60,  Y,121,273,60,15, +51.6,  98.3,175
08950_Thr2               , 2021-08-25 15:36:05,0%,0%,0%,0%,0%,  6.9, 50.0,60,  Y,121,273,60,15, +51.6,  98.3,238
08950_Thr3               , 2021-08-25 15:36:05,12%,8%,10%,20%,20%,  2.9,  4.9,60,  Y,121,273,60,15, +51.6,  98.3,190
08950_Thr4               , 2021-08-25 15:36:05,6%,2%,4%,0%,0%,  5.1, 13.0,60,  Y,121,273,60,15, +51.6,  98.3,205
08950_Thr5               , 2021-08-25 15:36:05,34%,27%,31%,78%,78%,  1.5,  2.0,60,  Y,121,273,60,15, +51.6,  98.3,159
08951_Thr1               , 2021-08-25 15:36:22,18%,17%,18%,5%,5%,  2.2,  3.3,60,  Y,121,273,60,15, +51.6,  77.3,174
08951_Thr2               , 2021-08-25 15:36:22,0%,0%,0%,0%,0%,  6.9, 50.0,60,  Y,121,273,60,15, +51.6,  77.3,245
08951_Thr3               , 2021-08-25 15:36:22,11%,8%,10%,0%,0%,  3.3,  5.9,60,  Y,121,273,60,15, +51.6,  77.3,192
08951_Thr4               , 2021-08-25 15:36:22,8%,3%,6%,0%,0%,  4.7, 10.4,60,  Y,121,273,60,15, +51.6,  77.3,206
08951_Thr5               , 2021-08-25 15:36:22,23%,22%,23%,9%,9%,  1.9,  2.7,60,  Y,121,273,60,15, +51.6,  77.3,163
08952_Thr1               , 2021-08-25 15:36:40,12%,18%,14%,0%,0%,  2.7,  4.6,60,  Y,121,273,60,15, +51.6,  55.8,176
08952_Thr2               , 2021-08-25 15:36:40,4%,2%,3%,0%,0%,  4.7, 10.8,60,  Y,121,273,60,15, +51.6,  55.8,199
08952_Thr3               , 2021-08-25 15:36:40,3%,1%,2%,0%,0%,  5.1, 12.6,60,  Y,121,273,60,15, +51.6,  55.8,204
08952_Thr4               , 2021-08-25 15:36:40,0%,0%,0%,0%,0%,  6.8, 50.0,60,  Y,121,273,60,15, +51.6,  55.8,231
08952_Thr5               , 2021-08-25 15:36:40,15%,21%,17%,0%,0%,  2.4,  3.9,60,  Y,121,273,60,15, +51.6,  55.8,168
08953_Thr1               , 2021-08-25 15:36:58,13%,15%,14%,26%,26%,  2.2,  3.4,60,  Y,121,273,60,15, +51.6,  42.8,175
08953_Thr2               , 2021-08-25 15:36:58,15%,17%,16%,28%,28%,  2.1,  3.1,60,  Y,121,273,60,15, +51.6,  42.8,169
08953_Thr3               , 2021-08-25 15:36:58,4%,2%,3%,0%,0%,  4.9, 11.5,60,  Y,121,273,60,15, +51.6,  42.8,199
08953_Thr4               , 2021-08-25 15:36:58,19%,20%,19%,32%,32%,  1.9,  2.7,60,  Y,121,273,60,15, +51.6,  42.8,162
08953_Thr5               , 2021-08-25 15:36:58,25%,25%,25%,40%,40%,  1.6,  2.9,60,  Y,121,273,60,15, +51.6,  42.8,152
08954_Thr1               , 2021-08-25 15:37:17,14%,19%,16%,56%,56%,  1.9,  2.7,60,  Y,121,273,60,15, +51.6, 109.0,174
08954_Thr2               , 2021-08-25 15:37:17,1%,1%,1%,0%,0%,  5.9, 20.4,60,  Y,121,273,60,15, +51.6, 109.0,208
08954_Thr3               , 2021-08-25 15:37:17,22%,25%,23%,65%,65%,  1.6,  2.4,60,  Y,121,273,60,15, +51.6, 109.0,158
08954_Thr4               , 2021-08-25 15:37:17,18%,22%,20%,60%,60%,  1.8,  2.4,60,  Y,121,273,60,15, +51.6, 109.0,165
08954_Thr5               , 2021-08-25 15:37:17,99%,100%,99%,100%,100%,  0.0,  0.1,60,  Y,121,273,60,15, +51.6, 109.0,73
08955_Thr1               , 2021-08-25 15:37:33,5%,9%,7%,0%,0%,  3.4,  6.3,60,  Y,121,273,60,15, +51.6, 103.8,177
08955_Thr2               , 2021-08-25 15:37:33,6%,10%,8%,0%,0%,  3.2,  6.0,60,  Y,121,273,60,15, +51.6, 103.8,172
08955_Thr3               , 2021-08-25 15:37:33,2%,1%,2%,0%,0%,  5.5, 15.7,60,  Y,121,273,60,15, +51.6, 103.8,194
08955_Thr4               , 2021-08-25 15:37:33,8%,12%,10%,0%,0%,  2.9,  5.2,60,  Y,121,273,60,15, +51.6, 103.8,162
08955_Thr5               , 2021-08-25 15:37:33,99%,99%,99%,100%,100%,  0.0,  0.4,60,  Y,121,273,60,15, +51.6, 103.8,72
08956_Thr1               , 2021-08-25 15:37:50,15%,9%,13%,0%,0%,  3.2,  6.1,60,  Y,121,273,60,15, +51.6,  93.2,178
08956_Thr2               , 2021-08-25 15:37:50,7%,3%,5%,0%,0%,  5.1, 12.8,60,  Y,121,273,60,15, +51.6,  93.2,202
08956_Thr3               , 2021-08-25 15:37:50,74%,58%,68%,27%,27%,  0.6,  8.3,60,  Y,121,273,60,15, +51.6,  93.2,116
08956_Thr4               , 2021-08-25 15:37:50,0%,0%,0%,0%,0%,  6.7, 49.3,60,  Y,121,273,60,15, +51.6,  93.2,249
08956_Thr5               , 2021-08-25 15:37:50,2%,1%,2%,0%,0%,  5.8, 17.7,60,  Y,121,273,60,15, +51.6,  93.2,216
08957_Thr1               , 2021-08-25 15:38:08,4%,2%,3%,0%,0%,  4.8, 11.2,60,  Y,121,273,60,15, +51.6,  88.0,182
