"","aufid","id","baumid","edvid","auf.x","nr","nralt","art","anzahl","repfl","alt","r","zf","ou","schicht","sonder","vdfv","kraft","dkrz1","dkrz2","ddauer","dmess","mh","d","a","e","h","hkschicht","hmod","hmodm","k","status","hbr","g0","g5","g10","g15","g20","g25","g30","g35","hmaxkb","hastfrei","sfg","sfe","bi","bemerk.baum","datum","Stempel","baumid.stammv","edvid.stammv","nr.stammv","art.stammv","auf.stammv","x","y","z","bemerk","datum.stammv","Stempel.stammv","auf.y","saison","monat","jahr","flha","flha_alt","qualitat","typ","umfang","dop","bstand","messh","repfac","dfmonat","dfjahr","bemerk.auf","pz","schluss","schichtung","schaft","krone","astig","bluemast","schaeden","vegetation"
"54","316313011","31631301118211",4634366,31631301,1,"18",NA,211,1,1,131,"",NA,"O",-1,NA,2,20,666,0,0,666,13,666,"",NA,338,1,34.15,34.15,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634366,31631301,"18",211,1,40.39,61.24,0.65,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"55","316313011","31631301119211",4634367,31631301,1,"19",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,156,0,0,156,13,156,"",NA,0,1,13.66,13.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634367,31631301,"19",211,1,38.52,57.57,0.34,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"56","316313011","316313011199A321",4634466,31631301,1,"199A",NA,321,1,1,30,"",NA,"",-1,NA,0,0,170,0,0,170,3,147,"D",NA,0,2,16.49,16.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Df.-Stubben ohne Nr.!",2023-04-11,2023-04-11 11:12:28,4634466,31631301,"199A",321,1,48.66,21.51,-0.27,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"57","316313011","316313011199B321",4634467,31631301,1,"199B",NA,321,1,1,30,"",NA,"",-1,NA,0,0,147,0,0,147,3,127,"D",NA,0,2,15.66,15.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Df.-Stubben ohne Nr.!",2023-04-11,2023-04-11 11:12:28,4634467,31631301,"199B",321,1,49.32,20.05,-0.21,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"58","316313011","31631301156321",4634404,31631301,1,"56",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,73,0,0,73,13,73,"",NA,116,2,12.77,12.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634404,31631301,"56",321,1,56.2,20.07,0.08,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"59","316313011","31631301121211",4634369,31631301,1,"21",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,242,0,0,242,13,242,"",NA,0,1,20.45,20.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634369,31631301,"21",211,1,64.25,51.95,0.9,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"60","316313011","3163130112211",4634350,31631301,1,"2",NA,211,1,1,131,"",NA,"O",-1,NA,1,20,678,0,0,678,13,678,"",NA,0,1,34.31,34.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634350,31631301,"2",211,1,83.26,53.27,1.72,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"61","316313011","31631301122211",4634370,31631301,1,"22",NA,211,1,1,131,"",NA,"O",-1,NA,2,20,636,0,0,636,13,636,"",NA,0,1,33.74,33.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634370,31631301,"22",211,1,70.35,50.59,1.23,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"62","316313011","31631301123211",4634371,31631301,1,"23",NA,211,1,1,131,"",NA,"O",-1,NA,2,20,663,0,0,663,13,663,"",NA,353,1,34.11,34.11,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634371,31631301,"23",211,1,66.49,44.16,0.76,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"63","316313011","31631301124211",4634372,31631301,1,"24",NA,211,1,1,131,"",NA,"O",-1,NA,2,20,644,0,0,644,13,644,"",NA,373,1,33.85,33.85,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634372,31631301,"24",211,1,70.82,37.47,0.92,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"64","316313011","31631301125321",4634373,31631301,1,"25",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,119,0,0,119,13,119,"",NA,0,2,15.29,15.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634373,31631301,"25",321,1,73.43,39.85,0.95,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"65","316313011","31631301126321",4634374,31631301,1,"26",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,76,0,0,76,13,76,"",NA,0,2,12.96,12.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634374,31631301,"26",321,1,75.12,38.63,1.05,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"66","316313011","31631301163321",4634411,31631301,1,"63",NA,321,1,1,30,"",NA,"U",-1,NA,5,50,74,0,0,74,13,74,"",NA,0,2,12.84,12.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","angeschoben!",2023-04-11,2023-04-11 11:12:28,4634411,31631301,"63",321,1,68.91,4.79,0.73,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"67","316313011","31631301164321",4634412,31631301,1,"64",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,71,0,0,71,13,71,"",NA,0,2,12.65,12.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634412,31631301,"64",321,1,64.34,9.12,0.37,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"68","316313011","31631301165321",4634413,31631301,1,"65",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,108,0,0,108,13,108,"",NA,0,2,14.76,14.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634413,31631301,"65",321,1,63.06,7.27,0.52,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"69","316313011","31631301166321",4634414,31631301,1,"66",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,76,0,0,76,13,76,"",NA,0,2,12.96,12.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634414,31631301,"66",321,1,62.67,7.21,0.52,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"70","316313011","31631301167321",4634415,31631301,1,"67",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,87,0,0,87,13,87,"",NA,0,2,13.62,13.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634415,31631301,"67",321,1,62.23,7.93,0.43,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"71","316313011","31631301168321",4634416,31631301,1,"68",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,96,0,0,96,13,96,"",NA,0,2,14.13,14.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634416,31631301,"68",321,1,61.67,7.32,0.61,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"72","316313011","31631301169321",4634417,31631301,1,"69",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,139,0,0,139,13,139,"",NA,0,2,16.17,16.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634417,31631301,"69",321,1,60.46,8.86,0.44,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"73","316313011","31631301170321",4634418,31631301,1,"70",NA,321,1,1,131,"",NA,"U",-1,NA,4,50,75,0,0,75,13,75,"",NA,0,1,14.28,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634418,31631301,"70",321,1,56.42,12.67,0.05,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"74","316313011","31631301171321",4634419,31631301,1,"71",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,82,0,0,82,13,82,"",NA,0,2,13.33,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634419,31631301,"71",321,1,56.17,14.75,0.05,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"75","316313011","3163130117211",4634355,31631301,1,"7",NA,211,1,1,131,"",NA,"O",-1,NA,2,20,558,0,0,558,13,558,"",NA,0,1,32.44,32.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634355,31631301,"7",211,1,66.8,60.35,1.3,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"76","316313011","31631301172321",4634420,31631301,1,"72",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,83,0,0,83,13,83,"",NA,0,2,13.39,13.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634420,31631301,"72",321,1,55.5,15.24,0.01,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"77","316313011","31631301173211",4634421,31631301,1,"73",NA,211,1,1,131,"",NA,"O",-1,NA,2,20,639,0,0,639,13,639,"",NA,0,1,33.78,33.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634421,31631301,"73",211,1,55.31,9.83,0.18,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"78","316313011","31631301174211",4634422,31631301,1,"74",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,221,0,0,221,13,221,"",NA,0,1,18.97,18.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634422,31631301,"74",211,1,53.76,8.39,0.09,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"79","316313011","31631301175321",4634423,31631301,1,"75",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,123,0,0,123,13,123,"",NA,155,2,15.48,15.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634423,31631301,"75",321,1,51.98,19.14,-0.08,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"80","316313011","31631301176321",4634424,31631301,1,"76",NA,321,1,1,30,"",NA,"",-1,NA,0,0,106,0,0,106,13,106,"D",NA,0,2,14.65,14.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634424,31631301,"76",321,1,49.66,17.37,-0.16,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"81","316313011","31631301177221",4634425,31631301,1,"77",NA,221,1,1,30,"",NA,"U",-1,NA,4,50,104,0,0,104,13,104,"",NA,122,2,13.12,13.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Art prüfen","",2023-04-11,2023-04-11 11:12:28,4634425,31631301,"77",221,1,48.62,18.71,-0.24,"Art geä.",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"82","316313011","31631301178321",4634426,31631301,1,"78",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,83,0,0,83,13,83,"",NA,0,2,13.39,13.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634426,31631301,"78",321,1,46.95,15.67,-0.44,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"83","316313011","31631301179321",4634427,31631301,1,"79",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,104,0,0,104,13,104,"",NA,152,2,14.55,14.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634427,31631301,"79",321,1,47.61,19.13,-0.42,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"84","316313011","31631301180321",4634428,31631301,1,"80",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,83,0,0,83,13,83,"",NA,0,2,13.39,13.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634428,31631301,"80",321,1,50.63,24.8,-0.21,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"85","316313011","31631301181311",4634429,31631301,1,"81",NA,311,1,1,131,"",NA,"O",-1,NA,1,20,661,0,0,661,13,661,"",NA,0,1,36.47,36.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634429,31631301,"81",311,1,43.77,21.09,-0.47,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"86","316313011","3163130118211",4634356,31631301,1,"8",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,179,0,0,179,13,179,"",NA,0,1,15.66,15.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634356,31631301,"8",211,1,65.32,56.78,1.12,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"87","316313011","31631301182321",4634430,31631301,1,"82",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,94,0,0,94,13,94,"",NA,0,2,14.02,14.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634430,31631301,"82",321,1,42.4,22.9,-0.88,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"88","316313011","31631301183321",4634431,31631301,1,"83",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,71,0,0,71,13,71,"",NA,0,2,12.65,12.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634431,31631301,"83",321,1,42.54,24.35,-0.88,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"89","316313011","31631301184321",4634432,31631301,1,"84",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,88,0,0,88,13,88,"",NA,0,2,13.68,13.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634432,31631301,"84",321,1,38.06,18.16,-1.14,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"90","316313011","31631301185321",4634433,31631301,1,"85",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,89,0,0,89,13,89,"",NA,0,2,13.73,13.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634433,31631301,"85",321,1,37.23,16.46,-1.25,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"91","316313011","31631301150321",4634398,31631301,1,"50",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,86,0,0,86,13,86,"",NA,131,2,13.56,13.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634398,31631301,"50",321,1,45.43,36.93,-0.28,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"92","316313011","31631301151311",4634399,31631301,1,"51",NA,311,1,1,131,"",NA,"O",-1,NA,1,20,705,0,0,705,13,705,"",NA,376,1,36.83,36.83,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","stammfaul!",2023-04-11,2023-04-11 11:12:28,4634399,31631301,"51",311,1,46.26,35.6,-0.14,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"93","316313011","3163130115211",4634353,31631301,1,"5",NA,211,1,1,131,"",NA,"O",-1,NA,2,20,513,0,0,513,13,513,"",NA,0,1,31.5,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634353,31631301,"5",211,1,75.53,55.69,1.52,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"94","316313011","31631301152321",4634400,31631301,1,"52",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,73,0,0,73,13,73,"",NA,133,2,12.77,12.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634400,31631301,"52",321,1,47.89,37.07,-0.23,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"95","316313011","31631301153321",4634401,31631301,1,"53",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,103,0,0,103,13,103,"",NA,135,2,14.5,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634401,31631301,"53",321,1,49.45,35.69,-0.23,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"96","316313011","31631301154321",4634402,31631301,1,"54",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,71,0,0,71,13,71,"",NA,96,2,12.65,12.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634402,31631301,"54",321,1,47.41,34.27,-0.33,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"97","316313011","31631301155321",4634403,31631301,1,"55",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,97,0,0,97,13,97,"",NA,0,2,14.18,14.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634403,31631301,"55",321,1,52.76,33.99,0.01,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"98","316313011","316313011903211",4634470,31631301,1,"903",NA,211,1,1,131,"",NA,"",-1,NA,0,0,765,0,0,765,3,654,"D",NA,0,1,33.99,33.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634470,31631301,"903",211,1,61.05,49.05,0.64,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"99","316313011","31631301157321",4634405,31631301,1,"57",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,118,0,0,118,13,118,"",NA,155,2,15.24,15.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634405,31631301,"57",321,1,58.18,18.06,0.16,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"100","316313011","31631301158321",4634406,31631301,1,"58",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,73,0,0,73,13,73,"",NA,0,2,12.77,12.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634406,31631301,"58",321,1,57.4,16.03,0.08,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"101","316313011","31631301159321",4634407,31631301,1,"59",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,100,0,0,100,13,100,"",NA,0,2,14.34,14.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634407,31631301,"59",321,1,60.63,15.53,0.33,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"102","316313011","31631301160211",4634408,31631301,1,"60",NA,211,1,1,131,"",NA,"O",-1,NA,2,20,598,0,0,598,13,598,"",NA,0,1,33.15,33.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634408,31631301,"60",211,1,59.89,13.84,0.28,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"103","316313011","31631301161321",4634409,31631301,1,"61",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,81,0,0,81,13,81,"",NA,0,2,13.27,13.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634409,31631301,"61",321,1,65.72,12.49,0.45,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"104","316313011","3163130116211",4634354,31631301,1,"6",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,226,0,0,226,13,226,"",NA,0,1,19.33,19.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634354,31631301,"6",211,1,72.38,60.75,1.59,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"105","316313011","31631301162211",4634410,31631301,1,"62",NA,211,1,1,131,"",NA,"O",-1,NA,1,20,540,0,0,540,13,540,"",NA,0,1,32.08,32.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634410,31631301,"62",211,1,70.65,3.55,0.96,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"106","316313011","316313011911211",4634478,31631301,1,"911",NA,211,1,1,131,"",NA,"",-1,NA,0,0,405,0,0,405,3,348,"D",NA,0,1,26.26,26.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634478,31631301,"911",211,1,72.28,35.26,0.8,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
