"";"BaumID";"2013c66xy";"2014c66xy";"2015c66xy";"2016c66xy";"2017c66xy";"2018c66xy";"2019c66xy";"2020c66xy";"2021c66xy";"2013c66";"2014c66";"2015c66";"2016c66";"2017c66";"2018c66";"2019c66";"2020c66";"2021c66"
"693";"K15302KF70311";0,542598033040884;0,542598033040884;0;0;0;0;0;0;0;1,22512187317693;1,22512187317693;0;0;0;0;0;0;0
"694";"K15302KF71311";0,781364390810539;0,781364390810539;0,609036006748125;0,609036006748125;0,609036006748125;0,609036006748125;0,609036006748125;0,609036006748125;0,609036006748125;1,17650847954317;1,17650847954317;0,903345517193048;0,903345517193048;0,903345517193048;0,903345517193048;0,903345517193048;0,903345517193048;0,903345517193048
"695";"K15302KF74311";0,699986505986013;0,699986505986013;0,498012527726121;0,498012527726121;0,498012527726121;0,498012527726121;0,498012527726121;0,498012527726121;0,498012527726121;1,09220001745612;1,09220001745612;0,796683757231448;0,796683757231448;0,796683757231448;0,796683757231448;0,796683757231448;0,796683757231448;0,796683757231448
"696";"K15302KF75311";1,11615601220978;1,11615601220978;0;0;0;0;0;0;0;1,22189806634071;1,22189806634071;0;0;0;0;0;0;0
"697";"K15302KF76311";1,17379239721998;1,17379239721998;0;0;0;0;0;0;0;1,22512187317693;1,22512187317693;0;0;0;0;0;0;0
"698";"K15302KF78311";1,45721726077279;1,45721726077279;0;0;0;0;0;0;0;1,22102939131886;1,22102939131886;0;0;0;0;0;0;0
"699";"K15302KF79311";1,44843698495189;1,44843698495189;0;0;0;0;0;0;0;1,22561354952995;1,22561354952995;0;0;0;0;0;0;0
"700";"K15302KF80311";1,39767664840733;1,39767664840733;0,352325586692903;0,352325586692903;0,352325586692903;0,352325586692903;0,352325586692903;0,352325586692903;0,352325586692903;1,22365818892492;1,22365818892492;1,02802886064165;1,02802886064165;1,02802886064165;1,02802886064165;1,02802886064165;1,02802886064165;1,02802886064165
"701";"K15302KF81311";1,38018153568785;1,38018153568785;0;0;0;0;0;0;0;1,22561354952995;1,22561354952995;0;0;0;0;0;0;0
"702";"K15302KF82311";1,37265374290439;1,37265374290439;0;0;0;0;0;0;0;1,22142154855517;1,22142154855517;0;0;0;0;0;0;0
"703";"K15302KF83311";1,21165857233446;1,21165857233446;0;0;0;0;0;0;0;1,22102939131886;1,22102939131886;0;0;0;0;0;0;0
